t0,t1,t_mean,t0_data,t1_data,cps_bgsub,cps_bgsub_err,flux_bgsub,flux_bgsub_err,mag_bgsub,mag_bgsub_err_1,mag_bgsub_err_2,cps_mcatbgsub,cps_mcatbgsub_err,flux_mcatbgsub,flux_mcatbgsub_err,mag_mcatbgsub,mag_mcatbgsub_err_1,mag_mcatbgsub_err_2,cps,cps_err,flux,flux_err,mag,mag_err_1,mag_err_2,counts,flat_counts,bg_counts,bg_flat_counts,exptime,bg,mcat_bg,responses,detxs,detys,detrad,racent,deccent,flags
842324820.995,842324830.995,842324826.468,842324822.01,842324830.985,220.327637737,5.34608780591,4.53874933738e-14,1.10129408802e-15,14.2223275546,0.0260300509498,0.0266694712446,223.134170999,5.31324622348,4.59656392257e-14,1.09452872204e-15,14.2085847908,0.0255504217341,0.026166215361,224.730472018,5.29447568991,4.62944772356e-14,1.09066199212e-15,14.2008450901,0.0252824416817,0.0258852328237,1632.0,1801.68146561,92.0,82.6419990568,8.01707685402,35.2978608053,12.7976679506,0.906030795021,124.877052307,287.719512939,297.152392085,4.68119657533,1.02379599208,32.0
842324830.995,842324840.995,842324835.936,842324830.995,842324840.99,211.190999604,4.96645409104,4.35053459184e-14,1.02308954275e-15,14.2683114855,0.0252370249827,0.0258376265674,213.855873706,4.9362434747,4.40543099834e-14,1.01686615579e-15,14.2546970426,0.0247762196558,0.0253548361605,215.452174725,4.91805797024,4.43831479933e-14,1.01311994187e-15,14.2466227947,0.0245051203269,0.0250709985923,1735.0,1919.17455555,99.0,88.867999824,8.9076592427,37.9570959516,14.219305525,0.904154415099,126.107017517,287.177520752,296.2199819,4.68108186615,1.02366891837,32.0
842324840.995,842324850.995,842324846.079,842324840.995,842324850.99,211.79839492,4.99782496693,4.36304693535e-14,1.02955194319e-15,14.2651933386,0.0253226022801,0.025927332979,215.604942301,4.95490911076,4.4414618114e-14,1.02071127682e-15,14.2458532202,0.0246693714513,0.0252429501203,217.20124332,4.93680103301,4.47434561239e-14,1.0169810128e-15,14.2378442326,0.0244015929607,0.0249626450193,1724.0,1935.67911974,125.0,112.731754939,8.91191546674,48.1497282201,14.2260997398,0.890785872522,127.338691711,286.621063232,295.294721152,4.68124045663,1.0237117347,32.0
842324850.995,842324860.995,842324855.93,842324850.995,842324860.985,210.917231266,4.96273903875,4.34489496408e-14,1.02232424198e-15,14.2697198458,0.0252507199732,0.0258519813693,213.59421661,4.93237881293,4.40004086217e-14,1.01607003546e-15,14.2560262767,0.0247870257403,0.0253661530013,215.190517629,4.91418557326,4.43292466316e-14,1.01232222809e-15,14.2479421744,0.0245154810971,0.0250818435217,1700.0,1917.53436211,99.0,89.1526895998,8.91086830051,38.0786919947,14.2244281473,0.886657561365,128.024932861,285.796356201,294.979506749,4.68115257848,1.02382663291,32.0
842324860.995,842324870.995,842324865.927,842324860.995,842324870.985,210.374759333,4.95998793707,4.33372004225e-14,1.02175751504e-15,14.2725159196,0.0253012070148,0.0259049040319,213.193321021,4.92799666064,4.39178241304e-14,1.01516731209e-15,14.2580660128,0.0248112943661,0.0253915695392,214.78962204,4.90978584578,4.42466621402e-14,1.01141588423e-15,14.2499667655,0.0245389816536,0.0251064430453,1699.0,1913.82176135,102.0,92.0996171685,8.9102152291,39.3373769286,14.2233856487,0.887899414864,128.173461914,284.976379395,295.161142607,4.68120204189,1.02365508667,32.0
842324870.995,842324880.995,842324875.99,842324870.995,842324880.99,205.315970885,4.91973578031,4.22950900023e-14,1.01346557074e-15,14.2989431673,0.0257093648084,0.0263329375474,208.865646971,4.87906950136,4.30263232761e-14,1.00508831728e-15,14.2803324611,0.0250709317179,0.025663560607,210.46194799,4.86067083898,4.3355161286e-14,1.00129819283e-15,14.2720660355,0.0247901685022,0.0253694443511,1679.0,1874.79914891,119.0,107.325133993,8.90801955797,45.8404647012,14.2198806967,0.895865430339,127.602302551,284.133514404,296.01612804,4.68123249951,1.02354973649,32.0
842324880.995,842324890.995,842324886.033,842324881.02,842324890.99,210.635845164,4.98555648015,4.33909841039e-14,1.02702463491e-15,14.2711693009,0.0253989630139,0.0260073903548,214.437175915,4.94257744331,4.41740582384e-14,1.01817095332e-15,14.2517498024,0.0247411621112,0.0253181231868,216.033476934,4.92441733061,4.45028962483e-14,1.01442997011e-15,14.2436973615,0.024471167498,0.0250354606307,1743.0,1924.56422547,125.0,112.581500939,8.90863884982,48.085552077,14.2208692729,0.906031142273,126.811027527,283.695800781,296.915613326,4.68124778447,1.02351626362,32.0
842324890.995,842324900.995,842324896.037,842324890.995,842324900.99,201.623492653,4.87150337738,4.15344394866e-14,1.00352969574e-15,14.318647166,0.0259209957721,0.0265550039565,204.893266339,4.83367424537,4.22080128658e-14,9.95736894546e-16,14.3011807853,0.02531633924,0.0259207672553,206.489567358,4.81509812998,4.25368508757e-14,9.91910214776e-16,14.2927547142,0.0250274295145,0.0256179792516,1673.0,1839.01784741,113.0,101.465647105,8.90610538313,43.3377741207,14.2168250974,0.909967122037,125.486175537,283.814117432,298.08891145,4.68117830373,1.02362443647,32.0
842324900.995,842324910.995,842324905.972,842324900.995,842324910.985,195.522377414,4.81707831611,4.02776097472e-14,9.9231813312e-16,14.3520088267,0.0264250506661,0.027084271058,199.537129403,4.77007782395,4.1104648657e-14,9.82636031735e-16,14.3299406999,0.0256499180305,0.0262705754261,201.133430422,4.75126082925,4.14334866668e-14,9.78759730826e-16,14.3212893481,0.0253494867239,0.0259555175899,1630.0,1792.05269788,130.0,117.047816143,8.90977046494,49.9931943675,14.2226756713,0.909793496623,124.066192627,284.569763184,299.104673355,4.68115533962,1.02370148515,32.0
842324910.995,842324920.995,842324916.03,842324911.01,842324920.99,195.698426783,4.79304924088,4.03138759174e-14,9.87368143621e-16,14.351031664,0.0262714468968,0.0269229308497,198.622805922,4.75869562165,4.09162980199e-14,9.80291298059e-16,14.3349272179,0.0257058413302,0.0263292410783,200.219106941,4.7398383114,4.12451360298e-14,9.76406692148e-16,14.3262362002,0.0254033938846,0.0260120360791,1645.0,1784.36619079,105.0,94.3267074042,8.91206747474,40.2886065944,14.2263423903,0.922037451145,123.578704834,285.718933105,299.113514693,4.68122799028,1.02377478234,32.0
