flat_counts,mcat_bg,bg_counts,flux_bgsub_err,cps_mcatbgsub,counts,mag_mcatbgsub,cps_err,mag_bgsub,cps_bgsub,detys,flux_bgsub,flux_err,mag_err_1,cps_bgsub_err,t1_data,bg,responses,t_mean,cps_mcatbgsub_err,mag_bgsub_err_1,mag_err_2,t0_data,racent,deccent,mag,exptime,bg_flat_counts,detxs,t0,t1,mag_mcatbgsub_err_2,flux,mag_mcatbgsub_err_1,flags,mag_bgsub_err_2,detrad,cps,flux_mcatbgsub_err,flux_mcatbgsub
694.006758649,435.841012208,319.0,7.68262275007e-16,29.4168377184,639.0,16.4085100383,3.00178245763,16.186410322,36.094071241,547.313354492,7.43537867565e-15,6.18367186273e-16,0.0404508070914,3.72942851945,746964514.98,377.240798513,0.920950693388,746964510.019,3.83007547203,0.106758881884,0.0420163814414,746964504.995,1.53194526735,-1.05534422361,15.334847337,8.77612165223,293.409509955,465.159515381,746964504.995,746964514.995,0.15145162751,1.62902701155e-14,0.132888361942,0.0,0.118412635143,161.080684306,79.0789811434,7.88995547238e-16,6.05986857e-15
689.999708583,434.016485294,290.0,7.54603604278e-16,29.1625178413,631.0,16.4179374563,2.99252624436,16.0904472116,39.4294859708,549.067260742,8.12247410998e-15,6.16460406339e-16,0.0405659284312,3.66312429261,746964524.97,343.894925507,0.914836982772,746964519.864,3.81944093453,0.0964542154926,0.0421406011708,746964514.995,1.53316697481,-1.05579285529,15.3413439462,8.77781625995,267.47383095,462.904174805,746964514.995,746964524.995,0.152414189979,1.61930867267e-14,0.133628567566,0.0,0.105865878573,161.796116866,78.6072171197,7.86804832513e-16,6.00747867532e-15
625.187128344,434.34162145,310.0,7.38695054244e-16,21.7255225633,576.0,16.7375744217,2.84638279444,16.4096904186,29.3848739815,551.004211426,6.05328404019e-15,5.86354855654e-16,0.0425770981857,3.58589832157,746964534.99,367.058876024,0.921566209709,746964529.946,3.70548162812,0.125013218897,0.044315146542,746964525.005,1.53344986877,-1.0558494187,15.4492542011,8.78439201349,285.490236908,462.092437744,746964524.995,746964534.995,0.203036145273,1.46610656994e-14,0.170983195344,0.0,0.141303424447,163.271989923,71.1702218417,7.63329215392e-16,4.47545764805e-15
693.420124794,434.35498321,318.0,7.67355769017e-16,29.4906206082,640.0,16.4057902199,2.99759635767,16.1899639557,35.9761278309,551.462036133,7.41108233316e-15,6.1750484968e-16,0.0404675992934,3.72502800494,746964544.975,377.38199274,0.923198892243,746964540.029,3.82284054802,0.106971832586,0.0420344990764,746964535.025,1.53221183875,-1.05649521164,15.3368215668,8.78466224994,293.519327687,463.764160156,746964534.995,746964544.995,0.150739006905,1.62606758966e-14,0.132339611785,0.0,0.11867472046,164.336899417,78.9353198866,7.87505152893e-16,6.0750678453e-15
707.690970993,434.559585158,337.0,7.80242317206e-16,31.0772094262,648.0,16.3488949638,3.02685929862,16.2210246081,34.9615079933,553.057556152,7.20207064663e-15,6.23533015515e-16,0.0400649732824,3.78758406411,746964554.99,400.421260958,0.915911684871,746964549.885,3.8454847665,0.111678435234,0.0416002536101,746964545.005,1.53196141723,-1.05453987605,15.3152148477,8.78880024553,311.438758523,466.356048584,746964544.995,746964554.995,0.143417167989,1.65875131931e-14,0.126664316303,0.0,0.124496713674,166.822482535,80.5219087046,7.921698619e-16,6.40190514181e-15
718.052987559,434.574338767,312.0,7.73127208458e-16,32.2534381139,660.0,16.3085599604,3.04883490992,16.0857951437,39.5987924536,552.159973145,8.15735124545e-15,6.28059991444e-16,0.03978009023,3.75304470125,746964564.985,370.015294992,0.919388155117,746964559.892,3.86278127619,0.0983139102936,0.0412931999227,746964555.005,1.53260291,-1.05623336163,15.2994696117,8.7890986316,287.789673882,467.714477539,746964554.995,746964564.995,0.138501438751,1.68298163028e-14,0.122815666643,0.0,0.108110745505,166.54701407,81.6981373923,7.95732942895e-16,6.64420825147e-15
736.485276485,434.600227177,324.0,7.84848343162e-16,34.3456228189,681.0,16.2403215094,3.08753454472,16.0750292065,39.993399131,551.564819336,8.23864022099e-15,6.36032116213e-16,0.0392880950904,3.80994341341,746964574.99,384.958407041,0.924953883888,746964569.932,3.89335579314,0.0987973362802,0.0407633098895,746964564.995,1.53312892248,-1.05598105016,15.2720153503,8.78962221472,299.412094365,469.477752686,746964564.995,746964574.995,0.13062941725,1.7260806352e-14,0.116587218124,0.0,0.108695688476,166.730478853,83.7903220973,8.02031293386e-16,7.0751983007e-15
715.648644133,434.896412854,322.0,7.75945980266e-16,31.9195772534,662.0,16.3198571728,3.04147212672,16.132420095,37.9342901766,550.720458984,7.81446377638e-15,6.26543258105e-16,0.0398456478631,3.76672805954,746964584.99,381.993328948,0.92542152329,746964580.132,3.8564324611,0.10278674378,0.0413638446611,746964575.02,1.53354566145,-1.05547065321,15.3039155821,8.79561245596,297.105922515,470.536346436,746964574.995,746964584.995,0.139801984623,1.67610409655e-14,0.123836922318,0.0,0.113544923369,166.409233292,81.3642765318,7.94425086987e-16,6.57543291421e-15
681.058280171,434.944849233,312.0,7.58962909959e-16,27.9782703544,626.0,16.4629478439,2.96672769874,16.2062251841,35.441323075,548.143249512,7.30091255345e-15,6.1114590594e-16,0.0408264211327,3.68428597067,746964594.985,369.295418905,0.919404692929,746964590.136,3.79767900745,0.107377961673,0.0424217825172,746964584.995,1.53262540349,-1.05595671039,15.3578254373,8.79659206308,287.229770259,471.00189209,746964584.995,746964594.995,0.158384862339,1.59491317443e-14,0.138194180681,0.0,0.119174874719,164.279308059,77.4229696327,7.82321875535e-16,5.763523693e-15
699.794305712,434.882494354,313.0,7.66238836403e-16,30.1195955642,642.0,16.38287716,3.00768961279,16.1466295878,37.441062521,546.597473145,7.71285887932e-15,6.19584060234e-16,0.0402862601053,3.71960600196,746964604.96,370.487769359,0.917624562612,746964600.021,3.82986884294,0.102835637508,0.041838877338,746964595.0,1.53261671478,-1.05558347933,15.3282044548,8.79533095966,288.157153946,470.097595215,746964594.995,746964604.995,0.1476576608,1.63902447376e-14,0.129959477888,0.0,0.113604600444,162.49459064,79.5642948425,7.88952981645e-16,6.20463668622e-15
