t0,t1,t_mean,t0_data,t1_data,cps_bgsub,cps_bgsub_err,flux_bgsub,flux_bgsub_err,mag_bgsub,mag_bgsub_err_1,mag_bgsub_err_2,cps_mcatbgsub,cps_mcatbgsub_err,flux_mcatbgsub,flux_mcatbgsub_err,mag_mcatbgsub,mag_mcatbgsub_err_1,mag_mcatbgsub_err_2,cps,cps_err,flux,flux_err,mag,mag_err_1,mag_err_2,counts,flat_counts,bg_counts,bg_flat_counts,exptime,bg,mcat_bg,responses,detxs,detys,detrad,racent,deccent,flags
750688158.995,750688168.995,750688164.664,750688160.177,750688168.486,3.72215593654,0.920022410513,7.66764122928e-16,1.89524616566e-16,18.6530135911,0.239818144884,0.308264343301,4.01704377218,0.899702619493,8.27511017069e-16,1.85338739616e-16,18.5702335898,0.21942810909,0.275305578258,5.23627141376,0.810298712205,1.07867191124e-15,1.66921534714e-16,18.2824446264,0.15621736152,0.182533546144,39.0,41.7593760939,30.0,28.5144202666,7.97502130699,12.0751031921,9.72336641971,0.934194497218,499.994476318,598.94140625,222.657985293,0.298928065732,0.0614625312229,0.0
750688168.995,750688178.995,750688174.762,750688170.204,750688178.964,2.27892997841,0.688009835077,4.69459575552e-16,1.41730026026e-16,19.1856725465,0.286444387554,0.390206501858,2.01705843814,0.709165914303,4.15514038257e-16,1.46088178346e-16,19.3182037981,0.327107780317,0.470366058711,3.23628607972,0.604397157477,6.66674932423e-16,1.2450581444e-16,18.804882737,0.185903961818,0.224448372714,27.0,28.671405572,21.0,20.0285396128,8.85935447784,8.48155706308,10.801569866,0.941843817944,497.529174805,599.259521484,221.847463002,0.298644596659,0.0622017928938,0.0
750688178.995,750688188.995,750688184.614,750688179.664,750688188.336,2.62666049614,0.722054745826,5.41092062204e-16,1.4874327764e-16,19.0314901437,0.26368569086,0.348997128323,2.403844178,0.739263485231,4.95191900669e-16,1.52288277958e-16,19.127734219,0.29113236271,0.399003648491,3.62307181959,0.639457823298,7.46352794835e-16,1.31728311599e-16,18.6823076423,0.176476172878,0.210835768222,30.0,32.1018511093,22.0,20.8480520564,8.86039601415,8.82859891877,10.8028397358,0.934603455673,497.421661377,599.448608398,221.970104964,0.298843973796,0.06163781286,0.0
750688188.995,750688198.995,750688194.184,750688189.311,750688198.706,4.74097792302,0.889643489189,9.76641452141e-16,1.83266558773e-16,18.3903301676,0.186720986396,0.22564175098,4.65835227448,0.894868058598,9.59620568543e-16,1.84342820071e-16,18.4094191807,0.190781443615,0.231605571937,5.87757991607,0.81437937038,1.21078146271e-15,1.67762150298e-16,18.1570036429,0.140886868088,0.16193353341,49.0,52.0887047443,25.0,23.7863127089,8.8622707795,10.0728746309,10.8051255016,0.940892997547,497.556427002,599.013305664,221.638336667,0.29890026359,0.0618178157179,0.0
750688198.995,750688208.995,750688203.446,750688199.0,750688208.934,2.53725549415,0.737735453465,5.22674631795e-16,1.51973503414e-16,19.069089496,0.277114755751,0.373018784955,2.46145522815,0.743508806764,5.07059777e-16,1.53162814193e-16,19.1020201482,0.286578049118,0.390455814033,3.68068286974,0.644401055049,7.58220671166e-16,1.3274661734e-16,18.6651790002,0.175165347707,0.208965803715,31.0,32.6245337919,25.0,23.9330581215,8.86371767047,10.1350174339,10.806889591,0.950280555627,497.634338379,598.303039551,221.035199744,0.298898836102,0.0618443081953,0.0
750688208.995,750688218.995,750688214.299,750688209.2,750688218.947,2.93714245603,0.747272126471,6.05051345943e-16,1.53938058053e-16,18.9101874725,0.246108703813,0.31876652901,2.72321182322,0.763256478228,5.60981635584e-16,1.57230834515e-16,18.9922964401,0.268260742611,0.357088118303,3.94243946481,0.66704943386,8.1214252975e-16,1.37412183375e-16,18.5905874161,0.169719349517,0.201255026759,33.0,34.9312419853,22.0,21.0337680046,8.86031156526,8.90724471336,10.8027367734,0.94475680751,497.301422119,597.354492188,220.037183978,0.298377834543,0.062150567067,0.0
750688218.995,750688228.995,750688224.733,750688219.026,750688228.729,2.69982356805,0.727807652946,5.56163655018e-16,1.49928376507e-16,19.0016615395,0.259146764536,0.341062421512,2.47721214581,0.74486916404,5.10305702037e-16,1.53443047792e-16,19.0950919983,0.28543323758,0.38832329936,3.69643978739,0.645922729775,7.61466596203e-16,1.33060082334e-16,18.6605409095,0.174856102486,0.208525446075,31.0,32.749610373,22.0,20.8508684107,8.85977109236,8.82979157035,10.8020778139,0.946624328811,497.208007812,596.547729492,219.272448683,0.298825238781,0.0616729557533,0.0
750688228.995,750688238.995,750688233.805,750688229.215,750688238.742,3.50265588842,0.825621151701,7.21547113014e-16,1.7007795725e-16,18.7190063175,0.229793944708,0.291858666127,3.5516831634,0.822263035323,7.3164673166e-16,1.69386185277e-16,18.7039144587,0.226098050522,0.285909566515,4.77091080498,0.733825815105,9.82807625826e-16,1.51168117912e-16,18.3834967569,0.155338118219,0.181333512104,40.0,42.2684792775,28.0,26.5335632322,8.85962471429,11.2362626028,10.8018993457,0.946380732494,496.221740723,596.758117676,219.025980785,0.298577554475,0.0615654031936,0.0
750688238.995,750688248.995,750688244.158,750688239.01,750688248.589,2.99126850198,0.777889957438,6.16201311407e-16,1.60245331232e-16,18.8903615053,0.250972495375,0.326999255253,2.95782334811,0.780311831285,6.09311609712e-16,1.60744237245e-16,18.902569418,0.254206923983,0.332529430345,4.1770509897,0.686524273563,8.60472503878e-16,1.41424000354e-16,18.5278255581,0.165214660361,0.194947025937,35.0,37.0192622054,26.0,24.8162816683,8.86253538602,10.5090392576,10.8054481172,0.945476335365,495.68069458,597.471313477,219.43043308,0.298236175489,0.0616178682627,0.0
750688248.995,750688258.995,750688255.304,750688249.356,750688258.982,2.15248575047,0.698410589164,4.43412064596e-16,1.43872581368e-16,19.2476492873,0.30510285322,0.425883573145,2.0182195011,0.709174940953,4.15753217227e-16,1.46090037836e-16,19.3175790044,0.326948882275,0.470034919909,3.23744714269,0.604434510496,6.66914111394e-16,1.24513509162e-16,18.8044932838,0.185853240173,0.22437435949,27.0,28.6884356778,24.0,22.7034658739,8.86143755045,9.61431762182,10.8041096057,0.941183349365,495.621124268,598.411437988,220.250988944,0.298453176905,0.0617920836764,0.0
