flat_counts,mcat_bg,bg_counts,flux_bgsub_err,cps_mcatbgsub,counts,mag_mcatbgsub,cps_err,mag_bgsub,cps_bgsub,detys,flux_bgsub,flux_err,mag_err_1,cps_bgsub_err,t1_data,bg,responses,t_mean,cps_mcatbgsub_err,mag_bgsub_err_1,mag_err_2,t0_data,racent,deccent,mag,exptime,bg_flat_counts,detxs,t0,t1,mag_mcatbgsub_err_2,flux,mag_mcatbgsub_err_1,flags,mag_bgsub_err_2,detrad,cps,flux_mcatbgsub_err,flux_mcatbgsub
408.226591413,360.569635527,272.0,7.04123690677e-16,5.97577787581,389.0,18.1390138849,2.53348766024,17.6702736889,9.20217576996,598.872131348,1.89564820861e-15,5.2189845801e-16,0.0524495229134,3.41807616834,750688168.993,334.839043576,0.953181496736,750688164.477,3.47675245178,0.342943750983,0.055112426859,750688160.011,0.298299913532,0.0626626153768,15.8070764032,7.97502130699,260.430367226,499.210449219,750688158.995,750688168.995,0.946559428935,1.05447590162e-14,0.497884083447,0.0,0.504136903926,222.244995131,51.1881505639,7.16211005066e-16,1.23101024242e-15
481.47987852,400.552436428,305.0,6.80216879378e-16,9.13468834491,460.0,17.678265663,2.47677749158,17.3732710591,12.0973870623,598.911682129,2.49206173483e-15,5.10216163266e-16,0.0483862603769,3.3020236863,750688178.981,374.30483828,0.955624484764,750688174.007,3.35227909997,0.262031316807,0.0506436034475,750688169.108,0.299410421799,0.0619105215169,15.7420598415,8.85935447784,291.125985329,498.030853271,750688168.995,750688178.995,0.496462273885,1.11954945728e-14,0.339408111677,0.0,0.346094473827,221.756410235,54.347061033,6.90569494594e-16,1.88174579905e-15
402.099643806,400.599526756,318.0,6.54826952991e-16,0.16930586937,383.0,22.0083199646,2.26315193592,19.8528590583,1.23269710682,599.293273926,2.53935604005e-16,4.662092988e-16,0.0528380771337,3.17877161646,750688188.989,391.177459274,0.952715644347,750688184.156,3.19759365924,1.38431706951,0.0555416073348,750688179.021,0.298414251329,0.0629506790493,15.9377986117,8.86039601415,304.249134991,496.60546875,750688178.995,750688188.995,,9.34862578284e-15,3.24639535667,0.0,,221.473306799,45.3816785575,6.58704293804e-16,3.48770090901e-17
492.900530787,400.684289345,343.0,7.02677093682e-16,10.4054867806,470.0,17.5368439955,2.50515514777,17.806024,8.12064265532,599.747497559,1.672852387e-15,5.1606196044e-16,0.0478346524281,3.41105385283,750688198.989,420.933196672,0.953788279484,750688194.098,3.37305075268,0.380757010182,0.0500396390397,750688189.015,0.297618836058,0.0615888328006,15.716964324,8.8622707795,327.392486301,497.299346924,750688188.995,750688198.995,0.42539152904,1.14572790505e-14,0.304851804459,0.0,0.591518524447,222.185115822,55.6178594687,6.94848455052e-16,2.1435302768e-15
443.349603655,400.749706719,325.0,6.74676507188e-16,4.80609813164,423.0,18.3755184149,2.37551210567,18.3411734329,4.96055908487,597.908447266,1.02187517148e-15,4.89355493767e-16,0.0503775100445,3.27512867567,750688208.994,399.380608439,0.954319808325,750688204.046,3.27778798068,0.550423115023,0.0528292152219,750688199.0,0.298961257884,0.0628412287128,15.8321739745,8.86371767047,310.629362119,497.13583374,750688198.995,750688208.995,1.24395284091,1.03038049889e-14,0.564568880988,0.0,1.17204950371,220.461161422,50.0184708197,6.7522432402e-16,9.90056215118e-16
445.96151352,400.595708621,308.0,6.67343064647e-16,5.1201139559,425.0,18.3068009326,2.38341515566,17.8665995294,7.67998175387,597.190490723,1.5820762413e-15,4.90983522065e-16,0.0502331333369,3.23952944003,750688218.982,377.914482365,0.953243299896,750688213.798,3.28381865574,0.382107524022,0.0526704632246,750688209.003,0.298370179055,0.0628463775354,15.8253790326,8.86031156526,293.933486284,496.95022583,750688208.995,750688218.995,1.11334276071,1.03684922487e-14,0.538007335796,0.0,0.594832444286,219.73492194,50.332486644,6.76466643082e-16,1.05474347491e-15
437.218968906,400.571272559,317.0,6.68380438916e-16,4.13641571146,416.0,18.5384395524,2.36008147819,18.2432078281,5.4289628366,596.487609863,1.11836634434e-15,4.86176784507e-16,0.0507213793136,3.24456523746,750688228.918,389.119600904,0.951684401213,750688223.989,3.26697000742,0.508697299451,0.0532075014114,750688219.003,0.298668622997,0.0623159644384,15.8468087639,8.85977109236,302.648578481,496.881378174,750688218.995,750688228.995,1.69345428273,1.01658504103e-14,0.632015494521,0.0,0.988462945535,219.07391964,49.3487883996,6.72995821528e-16,8.52101636561e-16
467.238865906,400.564654459,323.0,6.83558403692e-16,7.52562479758,444.0,17.8886435949,2.43979959349,17.8325152302,7.92490213707,595.463256836,1.63252984024e-15,5.02598716259e-16,0.049101806302,3.31824467812,750688238.967,397.027207074,0.950505207884,750688233.806,3.32502854352,0.379734934724,0.0514280248782,750688229.032,0.300021139701,0.0633919133269,15.7746909121,8.85962471429,308.798938835,495.683685303,750688228.995,750688238.995,0.633079053274,1.0864027482e-14,0.397283316792,0.0,0.589019969136,217.626405581,52.7379974857,6.84955879966e-16,1.5502787083e-15
424.496638951,400.696252834,329.0,6.6922360489e-16,2.68550534132,404.0,19.0074349487,2.32476546666,19.1935275337,2.26250207671,596.489685059,4.66075427802e-16,4.78901686132e-16,0.0514582364164,3.24865827617,750688248.987,404.445134235,0.951905205802,750688244.111,3.24130393846,0.966635152363,0.0540189564983,750688239.01,0.299544252834,0.0626316151407,15.8792093157,8.86253538602,314.568437738,495.523101807,750688238.995,750688248.995,,9.86696287406e-15,0.859487329243,0.0,,218.478509957,47.8978780294,6.67708611322e-16,5.53214100313e-16
440.645559104,400.646617083,341.0,6.81774330362e-16,4.51382090013,420.0,18.4436391922,2.3688661253,19.134011662,2.38998588025,598.302185059,4.92337091331e-16,4.87986421811e-16,0.0505283094756,3.30958412797,750688258.982,419.466848479,0.953372829928,750688254.137,3.27317513867,0.943616893253,0.0529950767741,750688249.007,0.298048469379,0.0623514161583,15.838536959,8.86143755045,326.251993262,495.229553223,750688248.995,750688258.995,1.40224131735,1.02435958792e-14,0.592064076681,0.0,,219.982782067,49.7261935882,6.74274078566e-16,9.29847105428e-16
444.195716401,400.653489726,307.0,6.66234580628e-16,4.9135909972,423.0,18.3515024916,2.37834882779,17.8833773685,7.5622155581,599.469055176,1.55781640497e-15,4.89939858525e-16,0.0503306027514,3.23414844965,750688268.98,377.182465973,0.952524568156,750688263.999,3.28003115768,0.386571165255,0.0527776326059,750688258.998,0.299070306571,0.0625038879529,15.8298431622,8.86158955845,293.364140201,495.21484375,750688258.995,750688268.995,1.19565988869,1.03259485192e-14,0.555192323534,0.0,0.605887666348,221.028890517,50.1259636853,6.75686418482e-16,1.01219974542e-15
177.14385486,160.305889886,135.0,1.07625678315e-15,4.74894807828,169.0,18.3885064467,3.75379771109,18.8370651265,3.14176682424,600.739624023,6.47203965793e-16,7.73282328485e-16,0.0786565680245,5.22454749101,750688272.953,166.004343779,0.95431030599,750688270.867,5.18098543692,1.06340056801,0.0848030547238,750688269.009,0.298262503674,0.0629600452786,15.8334152231,3.54561993444,129.114489606,494.970428467,750688268.995,750688278.995,,1.02920320779e-14,0.800872298503,4.0,,222.071562646,49.9613207664,1.06728300001e-15,9.78283304127e-16
114.723064512,87.5153574403,61.0,1.55906142299e-15,15.4201867071,93.0,17.1097759196,6.07048036516,16.4248686516,28.9769411906,185.267242432,5.96924988527e-15,1.25051895522e-15,0.0969108967364,7.56825933491,875248748.99,63.5955300199,0.81089641299,875248748.045,8.05989757674,0.251944524618,0.106416359966,875248747.03,0.300531565562,0.061173176306,15.5473789288,1.76442137752,49.4631900154,473.527893066,875248738.995,875248748.995,0.802986893336,1.339416513e-14,0.456525048367,4.0,0.328656527523,226.972483424,65.0202190777,1.66033890081e-15,3.17655846167e-15
513.689473158,438.057367004,281.0,6.62493240383e-16,8.56361562677,414.0,17.748357085,2.56626383944,16.5858524949,24.9838291904,187.076080322,5.14666881322e-15,5.28650350924e-16,0.0468775329754,3.2159866038,875248758.985,293.037390695,0.806294970984,875248753.813,3.49310542542,0.131468173503,0.0489931970822,875248749.03,0.298663019633,0.0632131697337,15.6683709064,8.8317959902,227.91797054,474.80758667,875248748.995,875248758.995,0.569013762948,1.19817114875e-14,0.37143011769,0.0,0.149609034619,225.68289832,58.1636479974,7.19579717637e-16,1.76410481912e-15
