flat_counts,mcat_bg,bg_counts,flux_bgsub_err,cps_mcatbgsub,counts,mag_mcatbgsub,cps_err,mag_bgsub,cps_bgsub,detys,flux_bgsub,flux_err,mag_err_1,cps_bgsub_err,t1_data,bg,responses,t_mean,cps_mcatbgsub_err,mag_bgsub_err_1,mag_err_2,t0_data,racent,deccent,mag,exptime,bg_flat_counts,detxs,t0,t1,mag_mcatbgsub_err_2,flux,mag_mcatbgsub_err_1,flags,mag_bgsub_err_2,detrad,cps,flux_mcatbgsub_err,flux_mcatbgsub
740.746783669,397.209566655,280.0,8.44832933133e-16,43.3546153684,649.0,15.9874116559,3.43476027764,15.7552391224,53.6913533558,354.215515137,1.10604187913e-14,7.07560617193e-16,0.0391769376065,4.10113074336,750072376.978,315.302388584,0.876374611097,750072372.522,4.25720287103,0.0799175279055,0.0406436597778,750072368.035,0.778006575001,24.2031593278,15.1531717026,7.92389031929,245.235191121,321.524749756,750072366.995,750072376.995,0.112218303205,1.92574393747e-14,0.101698573415,0.0,0.0862707329025,90.8547409609,93.4827154114,8.76983791432e-16,8.9310507659e-15
827.574570858,441.436781147,302.0,7.99240530475e-16,43.8485295735,723.0,15.9751124145,3.26675298534,15.7213297922,55.394683213,354.446563721,1.14113047419e-14,6.72951114979e-16,0.037100479809,3.87980840036,750072386.99,339.759340891,0.873901366623,750072382.073,4.0452510703,0.0734993867447,0.0384132227892,750072377.014,0.778351272645,24.2031818837,15.1474503365,8.80617419708,264.257265138,322.917572021,750072376.995,750072386.995,0.105090472116,1.9359185701e-14,0.0958102163945,0.0,0.0788385858191,89.5366755018,93.9766296165,8.33321720481e-16,9.03279709214e-15
830.50252356,441.659732966,295.0,7.96959734629e-16,44.1334105261,726.0,15.968081275,3.27087477067,15.6969357608,56.6533630742,354.80670166,1.16705927933e-14,6.73800202758e-16,0.0370361266575,3.86873657587,750072396.966,331.351165628,0.874464170539,750072392.0,4.04822546066,0.0717207264885,0.0383442387478,750072386.997,0.778125915442,24.20322967,15.1441640121,8.8106218386,257.717573266,322.88079834,750072386.995,750072396.995,0.104458992522,1.94178711772e-14,0.0952851304894,0.0,0.0767956070816,89.385711831,94.2615105691,8.33934444895e-16,9.09148256838e-15
835.263676903,441.554465842,316.0,8.06806789447e-16,44.6963993045,732.0,15.9543186544,3.28101911505,15.7383571579,54.5327170806,354.184783936,1.12337397186e-14,6.75889937701e-16,0.0369321971257,3.91653781285,750072406.982,354.91104553,0.87665999033,750072402.014,4.05659345188,0.0753046058206,0.0382328482736,750072396.995,0.777903015522,24.2031112032,15.137698604,8.80852187622,276.041924301,322.585479736,750072396.995,750072406.995,0.103302284226,1.95338468656e-14,0.0943218556781,0.0,0.0809194431361,89.9557778616,94.8244993474,8.35658251087e-16,9.20745825672e-15
831.54672829,441.821725807,331.0,8.10828824656e-16,44.2173228988,724.0,15.9660188874,3.27173037573,15.7870419657,52.1414631374,353.213317871,1.07411414063e-14,6.739764574e-16,0.0370132575419,3.93606225561,750072416.986,371.979515295,0.870922067102,750072411.659,4.04865918824,0.0790140674744,0.0383197259976,750072406.998,0.779223086861,24.203155973,15.1431979107,8.81385341611,289.317400785,321.490814209,750072406.995,750072416.995,0.104262651813,1.9435157126e-14,0.0951217558472,0.0,0.0852187871241,91.3930297025,94.3454229418,8.34023792777e-16,9.10876851715e-15
804.809946846,441.762460134,321.0,7.98327102948e-16,41.1960779301,701.0,16.0428603224,3.21913436346,15.8261873929,50.295026679,352.465270996,1.03607754959e-14,6.63141678872e-16,0.0376126051563,3.87537428616,750072426.991,361.576417165,0.87124281539,750072422.007,4.00637125468,0.0805925183936,0.0389625031015,750072417.021,0.778579634284,24.202815193,15.1785355707,8.81267113166,281.22610224,321.426208496,750072416.995,750072426.995,0.111082795103,1.88127806624e-14,0.100765239039,0.0,0.0870578971956,91.8334970083,91.324177973,8.25312478465e-16,8.48639205359e-15
814.183767841,441.612320428,301.0,7.93821097343e-16,42.2911633693,711.0,16.0143759197,3.2389279183,15.7486227279,54.0195433803,351.511260986,1.11280259363e-14,6.67219151171e-16,0.0373991557377,3.85350047254,750072436.969,338.289092396,0.873507629641,750072432.05,4.02253309667,0.0748135399934,0.0387335025495,750072427.027,0.779168350376,24.2028841376,15.1655937429,8.80967601104,263.11373853,321.223510742,750072426.995,750072436.995,0.108516785209,1.90383682629e-14,0.0986495322066,0.0,0.0803526589017,92.5034759937,92.4192634122,8.28641817915e-16,8.71197965407e-15
860.513292377,441.942232676,281.0,8.01727906186e-16,47.4771823202,753.0,15.8887876587,3.32731969378,15.6047643144,61.6728863416,350.750701904,1.27046145864e-14,6.85427856919e-16,0.0363953685148,3.89188303974,750072446.986,316.789252127,0.875320502086,750072441.878,4.09352257775,0.066440659284,0.0376578331031,750072436.996,0.779044875263,24.2024877311,15.1063166946,8.81625739451,246.391640543,321.052886963,750072436.995,750072446.995,0.0978968780697,2.01066881668e-14,0.0897953278278,0.0,0.0707729890816,93.0491269159,97.6052823632,8.43265651015e-16,9.78029955796e-15
819.916868083,441.899900053,311.0,7.99188932293e-16,42.8813683577,717.0,15.9993284116,3.24819618209,15.7623995433,53.3384244094,351.488189697,1.09877154283e-14,6.6912841351e-16,0.0372703959994,3.87955792375,750072456.984,349.71663318,0.874696176395,750072452.124,4.02954015687,0.076230891489,0.0385954069698,750072446.996,0.778884398928,24.2031691156,15.1586820946,8.81541290561,272.001825806,320.508789062,750072446.995,750072456.995,0.107142939296,1.91599504905e-14,0.0975130213743,0.0,0.0819900596557,93.124907276,93.0094684007,8.30085272315e-16,8.83356188169e-15
822.559506927,441.962834553,327.0,8.06496894717e-16,43.1678561571,719.0,15.9920987979,3.25296325133,15.8014407111,51.4545418426,352.578308105,1.05996356196e-14,6.70110429774e-16,0.0372114936307,3.9150334695,750072466.985,368.901874902,0.874348384411,750072461.84,4.0332834788,0.0796186922913,0.0385322451451,750072457.005,0.778173182695,24.2031323356,15.1553429495,8.8166683791,286.923680479,320.003814697,750072456.995,750072466.995,0.106499712134,1.92189669772e-14,0.0969800090618,0.0,0.0859225733955,92.9957339082,93.2959562001,8.30856396633e-16,8.89257836836e-15
