t0,t1,t_mean,t0_data,t1_data,cps_bgsub,cps_bgsub_err,flux_bgsub,flux_bgsub_err,mag_bgsub,mag_bgsub_err_1,mag_bgsub_err_2,cps_mcatbgsub,cps_mcatbgsub_err,flux_mcatbgsub,flux_mcatbgsub_err,mag_mcatbgsub,mag_mcatbgsub_err_1,mag_mcatbgsub_err_2,cps,cps_err,flux,flux_err,mag,mag_err_1,mag_err_2,counts,flat_counts,bg_counts,bg_flat_counts,exptime,bg,mcat_bg,responses,detxs,detys,detrad,racent,deccent,flags
854524490.995,854524500.995,854524494.653,854524491.35,854524500.96,-1.15584963482,0.859081245105,-2.38105024773e-16,1.76970736492e-16,,,,-1.44829592466,0.880923862935,-2.98348960479e-16,1.81470315765e-16,,,,2.26149353952,0.542128479944,4.6586766914e-16,1.11678466869e-16,19.1940116214,0.233310277061,0.297568136331,14.0,17.4014828168,76.0,61.5647225783,7.69468606155,26.2953828911,28.5456652813,0.804830425012,420.507049561,260.549926758,140.949856364,160.522166134,-44.2236286435,0.0
854524500.995,854524510.995,854524505.535,854524501.475,854524510.985,1.42309667077,0.910896954819,2.93157914178e-16,1.87644772693e-16,19.6969139934,0.537163157372,1.10948767342,0.18861561158,0.995207834768,3.88548159854e-17,2.05012813962e-16,21.8910559097,1.99427325264,,3.89840507575,0.712387784363,8.03071445605e-16,1.46751883579e-16,18.6027825904,0.182221620371,0.219097088304,24.0,29.9461503036,55.0,44.5180138737,7.68164152307,19.0144318261,28.4972727898,0.801553741673,422.255950928,259.807403564,141.948199872,160.519889596,-44.223926719,0.0
854524510.995,854524520.995,854524515.998,854524511.19,854524520.895,0.381449566843,0.86241649395,7.85786107697e-17,1.77657797754e-16,21.1264071848,1.28334123019,,-0.661477760229,0.937809603613,-1.36264418607e-16,1.93188778344e-16,,,,3.04831170394,0.62984258108,6.27952211013e-16,1.29747571703e-16,18.8698515661,0.20392642196,0.251297066322,19.0,23.4236575858,59.0,47.9786838793,7.6841412102,20.4925452496,28.5065461028,0.811293913763,424.738708496,259.605163574,142.557755991,160.521346935,-44.223019375,0.0
854524520.995,854524530.995,854524525.66,854524521.725,854524530.83,0.911982495249,0.891148836389,1.87868394021e-16,1.83576660296e-16,20.1800337438,0.740102143413,4.10305238483,-0.201371441009,0.969007860747,-4.14825168479e-17,1.99615619314e-16,,,,3.50841802316,0.675566780517,7.22734112772e-16,1.39166756787e-16,18.7172216666,0.191196912827,0.232218909284,22.0,26.9703197178,58.0,46.7309631667,7.68731648845,19.9596216449,28.5183257166,0.815858731007,424.977172852,259.01159668,143.183759674,160.520984912,-44.2231884437,0.0
854524530.995,854524540.995,854524535.372,854524531.565,854524540.87,0.478250502701,0.942283144049,9.85196035564e-17,1.94110327674e-16,20.880861412,1.1819902242,,-0.0582544885738,0.978619394834,-1.20004246462e-17,2.01595595336e-16,,,,3.6515349756,0.689244916205,7.52216204974e-16,1.41984452738e-16,18.673811338,0.187730749468,0.227119709023,23.0,28.0675035768,71.0,57.107053957,7.68649451926,24.391433709,28.515276384,0.819604544074,424.646820068,258.18649292,143.939350179,160.519955736,-44.2237295446,0.0
854524540.995,854524550.995,854524546.046,854524541.56,854524550.72,1.3921770152,0.968539715306,2.8678846513e-16,1.99519181353e-16,19.7207638518,0.573373546526,1.29175066989,0.596606140182,1.02050287138,1.22900864878e-16,2.10223591505e-16,20.6407807031,1.08262894636,,4.30639560436,0.747975418139,8.87117494497e-16,1.54082936137e-16,18.4947151912,0.173882987942,0.207141735682,27.0,33.1476845019,65.0,52.5186827769,7.69731523698,22.4316591502,28.5554189686,0.814657572053,424.365966797,257.577728271,144.491535469,160.520289878,-44.224001532,0.0
854524550.995,854524560.995,854524555.188,854524551.525,854524559.305,-0.241225159932,0.861368598915,-4.9692382946e-17,1.77441931376e-16,,,,-0.979909786667,0.91547372096,-2.01861416053e-16,1.88587586518e-16,,,,2.72987967751,0.596054344235,5.62355213566e-16,1.22787194912e-16,18.9896412364,0.214425310495,0.26746159645,17.0,20.9756436213,66.0,53.4493212468,7.68372459568,22.8291513158,28.5050005506,0.811088554466,423.701049805,256.638244629,145.307717155,160.519880599,-44.2232335285,0.0
854524560.995,854524570.995,854524566.251,854524561.015,854524570.965,1.40610623563,0.971240645846,2.8965788454e-16,2.00075573044e-16,19.7099546645,0.570186051422,1.2741577255,0.617967202179,1.02267430432,1.27301243649e-16,2.10670906691e-16,20.6025864348,1.06012067118,,4.32775666635,0.750424529789,8.91517873269e-16,1.54587453136e-16,18.4893429149,0.173613397465,0.206758925081,27.0,33.2591866592,65.0,52.5689703291,7.68508703776,22.453137854,28.5100549239,0.812159644179,423.130065918,256.2059021,145.642516252,160.520869619,-44.222008047,0.0
854524570.995,854524580.995,854524577.337,854524571.055,854524580.875,0.346830326971,0.862622183564,7.14470473561e-17,1.77700169814e-16,21.2297073367,1.35617938754,,-0.674774379605,0.936452711817,-1.39003522199e-16,1.92909258634e-16,,,,3.03501508457,0.628176367718,6.25213107421e-16,1.2940433175e-16,18.8745978652,0.204246907994,0.251784662303,19.0,23.3430994264,60.0,48.4071158813,7.69126306656,20.6755361422,28.5329666905,0.814381915835,421.645965576,257.012023926,144.617112153,160.52066008,-44.2231633512,0.0
854524580.995,854524590.995,854524587.015,854524581.885,854524590.88,1.37402328804,0.904460850316,2.83048797336e-16,1.86318935165e-16,19.7350147661,0.549129790096,1.16575186243,0.121992078814,0.99040141143,2.51303682357e-17,2.04022690755e-16,22.36417092,2.39981701676,,3.83178154299,0.705960998905,7.89346997855e-16,1.45427965774e-16,18.6214981471,0.18359777622,0.221091749942,24.0,29.4604966828,55.0,44.2416091333,7.68845936342,18.8963744683,28.5225655421,0.814771585974,420.841400146,257.919769287,143.600682169,160.520269849,-44.2234230279,0.0
