flat_counts,mcat_bg,bg_counts,flux_bgsub_err,cps_mcatbgsub,counts,mag_mcatbgsub,cps_err,mag_bgsub,cps_bgsub,detys,flux_bgsub,flux_err,mag_err_1,cps_bgsub_err,t1_data,bg,responses,t_mean,cps_mcatbgsub_err,mag_bgsub_err_1,mag_err_2,t0_data,racent,deccent,mag,exptime,bg_flat_counts,detxs,t0,t1,mag_mcatbgsub_err_2,flux,mag_mcatbgsub_err_1,flags,mag_bgsub_err_2,detrad,cps,flux_mcatbgsub_err,flux_mcatbgsub
530.585657863,429.368833232,338.0,7.02173709226e-16,11.4178151324,467.0,17.4360424825,2.59841223033,17.0226231185,16.7090112956,238.222076416,3.44205632689e-15,5.35272919448e-16,0.0461408630468,3.40861023896,842324341.98,382.463355439,0.880484099619,842324337.004,3.49506792816,0.201564702635,0.0481890914994,842324332.01,1.5945022563,1.1657248442,15.6372854876,8.86481550604,297.471498675,184.404006958,842324331.995,842324341.995,0.396768020352,1.23297146393e-14,0.289946513377,0.0,0.247715039628,269.543556359,59.8529836861,7.199839932e-16,2.35206991728e-15
542.383047876,428.755342018,320.0,6.98788114873e-16,12.8155845051,477.0,17.3106539533,2.62668040298,16.8100768849,20.3221309753,238.445510864,4.1863589809e-15,5.41096163014e-16,0.0456467572376,3.39217531492,842324351.95,362.199528353,0.879760687045,842324346.833,3.51475244366,0.167602946996,0.0476503934782,842324342.0,1.59467007159,1.16565938274,15.6135992811,8.86636936561,281.710744275,187.621337891,842324341.995,842324351.995,0.348041539955,1.26016527459e-14,0.263141817698,0.0,0.19828356339,266.841805344,61.1730715821,7.24039003394e-16,2.64001040805e-15
519.727628443,428.61077776,295.0,6.78504661508e-16,10.2801472992,457.0,17.5500016563,2.57210408445,16.768236849,21.1205517953,238.075698853,4.35083366983e-15,5.29853441396e-16,0.0466102065773,3.29371194907,842324361.945,332.528154713,0.879612746033,842324357.025,3.47441992132,0.157345928777,0.0487012673778,842324352.01,1.59463120909,1.16592918652,15.659558897,8.86337987491,258.633009222,189.478256226,842324351.995,842324361.995,0.447811973119,1.20793526815e-14,0.316118981549,0.0,0.184077243801,265.591573481,58.6376343763,7.15730503791e-16,2.11771034364e-15
513.555971325,428.779572185,354.0,7.02092957198e-16,9.56102830407,451.0,17.6287384903,2.55578036586,17.3085964598,12.8398933391,238.362930298,2.64501802786e-15,5.26490755367e-16,0.0468834959507,3.40821823883,842324371.975,399.706300765,0.878484421377,842324366.89,3.46204273139,0.255603691744,0.0489997105728,842324361.995,1.59620301406,1.16574295882,15.6729564472,8.86687042902,310.882678373,190.30581665,842324361.995,842324371.995,0.488117494598,1.19312141685e-14,0.335522013997,0.0,0.334931460444,264.760633087,57.9185153811,7.13180802665e-16,1.96957183064e-15
486.358773501,428.435177108,278.0,6.57872428256e-16,6.53783749253,428.0,18.0414146966,2.48918388047,16.858713193,19.4318756568,236.410629272,4.00296638529e-15,5.12771879377e-16,0.048148271678,3.19355547697,842324381.985,314.197240887,0.88029501829,842324376.994,3.41381706189,0.165205351925,0.0503829469525,842324372.01,1.59398959865,1.16621194749,15.731161607,8.85974857266,244.375631801,189.275634766,842324371.995,842324381.995,0.801800639797,1.13084368613e-14,0.456152927144,0.0,0.194934056028,266.770013904,54.8953245696,7.03246314749e-16,1.34679452346e-15
488.69074739,428.909434993,318.0,6.76381975556e-16,6.74005700467,430.0,18.0083410759,2.49238530975,17.1710170791,14.5744833476,235.729721069,3.00234356961e-15,5.13431373808e-16,0.0480357625556,3.28340764833,842324391.96,359.421552571,0.880211142955,842324387.035,3.41526863932,0.220592498406,0.0502597632976,842324382.0,1.59498010727,1.16655168934,15.7271693974,8.86955590371,279.550096444,189.695755005,842324381.995,842324391.995,0.767248908783,1.13500940808e-14,0.445075711388,0.0,0.277144623199,266.856890492,55.0975440817,7.03545339701e-16,1.38845174296e-15
506.585325113,429.049643265,305.0,6.77201628124e-16,8.73892052314,445.0,17.7263555259,2.53677811103,16.9233392366,18.3089865387,235.33770752,3.77165122696e-15,5.22576290872e-16,0.0471980666194,3.28738654429,842324401.96,344.139660175,0.87874276935,842324397.197,3.44754069712,0.179291290111,0.0493434292769,842324392.005,1.59469076311,1.16574906927,15.6884780397,8.87245531558,267.664180136,188.608062744,842324391.995,842324401.995,0.54472213111,1.17618599656e-14,0.361049552949,0.0,0.214870280669,267.955633831,57.0964076002,7.10193383608e-16,1.80021762777e-15
545.966463041,429.192301779,339.0,7.0742789195e-16,13.1570509786,479.0,17.2821036064,2.63266005447,16.9203143943,18.360066178,234.645355225,3.78217363267e-15,5.42327971221e-16,0.0454998113305,3.43411598034,842324411.99,383.013432599,0.87766130287,842324407.107,3.51843445614,0.186165835496,0.0474902847738,842324402.04,1.59516275461,1.16698121288,15.6075555825,8.87540539679,297.899336466,188.140213013,842324401.995,842324411.995,0.337859638611,1.26719948395e-14,0.2572998199,0.0,0.224830635136,268.750307704,61.5145380557,7.24797497964e-16,2.7103525016e-15
504.681553928,429.134857225,309.0,6.78551680654e-16,8.51305445841,444.0,17.754786471,2.5315041748,16.975172348,17.4554504592,235.677947998,3.5958227946e-15,5.21489860009e-16,0.0472850947633,3.29394019735,842324421.895,349.7780903,0.880080340638,842324416.582,3.4435047245,0.187685716493,0.0494385582374,842324412.0,1.59503661081,1.16501369532,15.6927815907,8.87421748241,272.049625789,186.081710815,842324411.995,842324421.995,0.56279005906,1.17153315563e-14,0.368802015676,0.0,0.227053723506,269.745752926,56.8705415355,7.09361973248e-16,1.75368921843e-15
541.20829786,429.109538061,296.0,6.86931309426e-16,12.6327052828,477.0,17.3262590893,2.62166852323,16.6612480728,23.3077725254,236.745178223,4.80140114024e-15,5.40063715785e-16,0.0456952434661,3.33461800692,842324431.98,334.382258995,0.88170004159,842324427.039,3.51036732713,0.145181047841,0.0477032328359,842324422.065,1.594901662,1.16463380265,15.6168499922,8.8736938993,260.07509033,184.861999512,842324421.995,842324431.995,0.353475516923,1.25639796261e-14,0.266224589713,0.0,0.167635272606,270.067576891,60.9901923598,7.2313566939e-16,2.60233728825e-15
