flat_counts,mcat_bg,bg_counts,flux_bgsub_err,cps_mcatbgsub,counts,mag_mcatbgsub,cps_err,mag_bgsub,cps_bgsub,detys,flux_bgsub,flux_err,mag_err_1,cps_bgsub_err,t1_data,bg,responses,t_mean,cps_mcatbgsub_err,mag_bgsub_err_1,mag_err_2,t0_data,racent,deccent,mag,exptime,bg_flat_counts,detxs,t0,t1,mag_mcatbgsub_err_2,flux,mag_mcatbgsub_err_1,flags,mag_bgsub_err_2,detrad,cps,flux_mcatbgsub_err,flux_mcatbgsub
491.334464783,392.065332148,292.0,7.33030698727e-16,12.3599037538,426.0,17.3499622777,2.7598754045,16.7924920846,20.6539521314,110.182380676,4.25471413906e-15,5.68534333326e-16,0.0479091690397,3.55840145013,750688316.959,325.451303037,0.867347902412,750688312.505,3.7006627551,0.172584603245,0.0501211909294,750688308.046,1.90756508385,0.668378434359,15.6135547735,8.03154576377,253.128791251,337.333770752,750688306.995,750688316.995,0.386338155245,1.2602169336e-14,0.284364428192,32.0,0.20530017827,296.515275759,61.1755793012,7.62336527551e-16,2.54614017328e-15
295.82610334,261.037016681,194.0,8.72072415733e-16,6.50579288908,257.0,18.0467494163,3.2164399887,17.1535905887,14.8102968892,108.266845703,3.05092115917e-15,6.62586637672e-16,0.061358753866,4.23336124142,750688326.958,216.629499528,0.869116361947,750688320.619,4.41297466921,0.272966529845,0.0650351550709,750688317.085,1.9085288564,0.668232533549,15.7227657516,5.34740150073,168.489610744,338.447143555,750688316.995,750688326.995,1.23142181471,1.13962224979e-14,0.562183468105,32.0,0.365509756272,298.155978395,55.3214684365,9.09072781857e-16,1.34019333515e-15
498.862160629,434.783384666,300.0,6.67518087303e-16,7.19449925463,432.0,17.9374985702,2.50770615776,16.9120599227,18.5001832782,106.483940125,3.81103775532e-15,5.16587468499e-16,0.0475541576892,3.24037906458,750688336.981,334.087788208,0.866331887275,750688331.785,3.43065763432,0.175236856194,0.0497327672524,750688327.019,1.9076094288,0.66855999391,15.7093326799,8.90663459618,259.846057495,343.531402588,750688326.995,750688336.995,0.703423078963,1.15380960092e-14,0.423336948858,32.0,0.209067673345,298.898611403,56.010174802,7.0671547267e-16,1.48206684645e-15
509.726647358,434.639374459,318.0,6.79652066277e-16,8.4332809381,441.0,17.7650085794,2.53570604427,16.9675155649,17.5789841292,105.341308594,3.62127073062e-15,5.2235544512e-16,0.0470555179654,3.29928187513,750688346.967,353.208918577,0.865510326357,750688342.171,3.4514406772,0.186751631166,0.0491876462806,750688337.018,1.90821851036,0.667744106337,15.6855810627,8.90368451497,274.718047782,346.490142822,750688336.995,750688346.995,0.571516925364,1.1793285036e-14,0.372481112872,32.0,0.225686554955,299.477961187,57.2489564855,7.10996779503e-16,1.73725587325e-15
478.988339498,434.796576441,298.0,6.5823395962e-16,4.96151737196,414.0,18.3409637092,2.4571725697,17.0287617764,16.6148065646,104.241943359,3.42265015231e-15,5.06177549358e-16,0.0485091754808,3.19531048359,750688356.974,331.001838615,0.864688421567,750688351.943,3.39386982349,0.190979380355,0.0507782727822,750688347.031,1.90814175689,0.667868700357,15.7535046774,8.90690483262,257.445874478,347.277893066,750688346.995,750688356.995,1.25091522168,1.10781017414e-14,0.565880159873,32.0,0.231897704004,300.420453078,53.7771929193,6.9913718364e-16,1.02207257862e-15
483.394472399,435.531193395,284.0,6.52681717482e-16,5.36466350504,418.0,18.2561437842,2.46428468772,16.8947369044,18.7977226811,103.575828552,3.8723308723e-15,5.0764264567e-16,0.0482924447535,3.16835785185,750688366.978,315.682062388,0.865025694276,750688362.014,3.39766244065,0.169118333101,0.050540837839,750688357.077,1.90775895782,0.668742223506,15.7453957039,8.92195362475,245.530492968,346.638671875,750688356.995,750688366.995,1.08934472849,1.11611498448e-14,0.532692294846,32.0,0.200409773555,301.188845673,54.1803390524,6.99918462774e-16,1.10512068204e-15
470.604996125,434.991429946,313.0,6.61836513554e-16,3.99663113332,407.0,18.5757648321,2.43448369284,17.2425126219,13.6456727314,104.289543152,2.81100858266e-15,5.01503640726e-16,0.0489297892118,3.21279860949,750688376.993,349.009819423,0.865195094326,750688372.139,3.37711580259,0.229558101838,0.0512393511673,750688367.015,1.90666818156,0.66729521386,15.7731621586,8.91089645014,271.452081774,346.091064453,750688366.995,750688376.995,2.0241050228,1.08793351762e-14,0.664985403875,32.0,0.29147745955,300.584177263,52.8123066807,6.95685855333e-16,8.23306013464e-16
509.498634819,434.902385467,292.0,6.67948806568e-16,8.37306583519,441.0,17.7727887351,2.53360569349,16.789499468,20.7109591857,104.112297058,4.26645759225e-15,5.21922772859e-16,0.0470658210796,3.2424699348,750688386.97,324.98320091,0.86586421974,750688382.165,3.44941730478,0.157918705073,0.0491989045099,750688377.009,1.90646566432,0.66780527833,15.6867236534,8.90907235412,252.764711819,344.49206543,750688376.995,750688386.995,0.576493655658,1.17808807248e-14,0.374560493443,32.0,0.184862164607,301.049270972,57.1887413826,7.10579964784e-16,1.72485156205e-15
517.674396657,434.844671453,314.0,6.80422141904e-16,9.29846737623,448.0,17.6589715708,2.55419172849,16.8806203363,19.043723423,104.657493591,3.92300702513e-15,5.2616349607e-16,0.046700591411,3.30302010633,750688396.989,348.035001888,0.865718892873,750688392.026,3.46467091539,0.173655948015,0.0487999539279,750688387.0,1.90738491112,0.66616192369,15.6692954071,8.90789006967,270.693890357,344.193634033,750688386.995,750688396.995,0.506150247546,1.19715134423e-14,0.343865258156,32.0,0.206819330333,300.568705248,58.1141429236,7.1372220857e-16,1.9154842795e-15
506.120082783,434.906233068,278.0,6.60000942832e-16,7.99333722501,438.0,17.8231796613,2.52516904567,16.7157576496,22.1664905561,104.571960449,4.56629705455e-15,5.20184823408e-16,0.0472192897982,3.203888072,750688406.972,308.635467442,0.865762765024,750688401.986,3.44321828618,0.1465750213,0.0493666264955,750688397.015,1.907933223,0.668792839026,15.6939568946,8.90915117309,240.049808011,341.929290771,750688396.995,750688406.995,0.611763465861,1.17026566311e-14,0.388917767066,32.0,0.169497498021,301.081274448,56.8090127724,7.09302966952e-16,1.64662746835e-15
