t0,t1,t_mean,t0_data,t1_data,cps_bgsub,cps_bgsub_err,flux_bgsub,flux_bgsub_err,mag_bgsub,mag_bgsub_err_1,mag_bgsub_err_2,cps_mcatbgsub,cps_mcatbgsub_err,flux_mcatbgsub,flux_mcatbgsub_err,mag_mcatbgsub,mag_mcatbgsub_err_1,mag_mcatbgsub_err_2,cps,cps_err,flux,flux_err,mag,mag_err_1,mag_err_2,counts,flat_counts,bg_counts,bg_flat_counts,exptime,bg,mcat_bg,responses,detxs,detys,detrad,racent,deccent,flags
746201130.995,746201140.995,746201135.787,746201131.385,746201140.075,2.36505055224,0.794654883975,4.87200413761e-16,1.63698906099e-16,19.1453989298,0.314515423206,0.444578348596,2.05715999918,0.816587883568,4.23774959831e-16,1.68217104015e-16,19.2968298225,0.362951483237,0.549115139322,3.93335982651,0.671913184085,8.10272124262e-16,1.38414115921e-16,18.5930908055,0.171229258567,0.203383499931,32.0,34.2689683204,34.0,31.9905340834,8.7123908902,13.6637234342,16.3461862838,0.934094391957,130.156188965,234.180786133,316.720214135,7.65193095735,15.4158884469,32.0
746201140.995,746201150.995,746201146.362,746201141.515,746201150.525,1.90162400548,0.826845926541,3.91734545128e-16,1.70330260867e-16,19.3821883721,0.39198630259,0.619514627801,2.05365232041,0.816228726088,4.23052378005e-16,1.68143117574e-16,19.2986826994,0.363342439609,0.550021319091,3.92985214775,0.67152088022,8.09549542436e-16,1.38333301325e-16,18.5940594718,0.171278077891,0.203452438207,32.0,34.2478553315,44.0,41.3834221434,8.71479486859,17.6755922066,16.3506966277,0.93469241358,128.89805603,235.737869263,316.983140906,7.65169943827,15.4162778776,32.0
746201150.995,746201160.995,746201156.529,746201151.36,746201160.94,2.93595714266,0.871264248234,6.04807171389e-16,1.79480435136e-16,18.9106257207,0.282146050408,0.382235621371,2.90049164698,0.873595859401,5.97501279278e-16,1.79960747037e-16,18.9238209523,0.285850866114,0.389100497473,4.77669147431,0.740233863054,9.83998443708e-16,1.52488175789e-16,18.382182022,0.156424788359,0.182816987675,39.0,41.6405526787,40.0,37.5692767191,8.71744656373,16.0465031742,16.3556717376,0.936784427245,128.906265259,238.092941284,315.76210773,7.65198635503,15.4153268857,32.0
746201160.995,746201170.995,746201165.632,746201161.085,746201170.945,4.15444980184,0.925186300717,8.55816659179e-16,1.90588377948e-16,18.5337162106,0.218297713592,0.273525079453,3.93185648498,0.938884781929,8.09962435906e-16,1.93410265077e-16,18.5935058564,0.232493507678,0.296237616535,5.80805631231,0.816256763024,1.19645960034e-15,1.68148893183e-16,18.1699229539,0.142775078143,0.164434202357,47.0,50.6300144878,36.0,33.7490719215,8.71720447691,14.4148260762,16.3552175344,0.928568094567,130.241775513,238.780914307,314.262777418,7.65177566794,15.4158893628,32.0
746201170.995,746201180.995,746201176.153,746201171.345,746201180.66,2.22426461873,0.804284956137,4.58198511458e-16,1.65682700964e-16,19.212033866,0.335120583749,0.4872608232,2.05564785944,0.816220299479,4.23463459045e-16,1.68141381693e-16,19.2976281991,0.363039445479,0.54931892858,3.93184768677,0.671569020734,8.09960623475e-16,1.38343218271e-16,18.5935082859,0.17120900989,0.203354908757,32.0,34.2777307552,37.0,34.8537607016,8.71797014684,14.8866582104,16.3566540842,0.933735003974,132.147628784,240.04586792,311.977911294,7.65236114879,15.4154442251,32.0
746201180.995,746201190.995,746201186.347,746201181.335,746201190.755,2.93998540855,0.887676164994,6.05636994161e-16,1.82861289989e-16,18.9091370626,0.28647089315,0.39025593442,3.02965136044,0.881865704209,6.24108180251e-16,1.81664335067e-16,18.8765183635,0.277381436692,0.373504292328,4.90585118777,0.75003082452,1.01060534468e-15,1.54506349851e-16,18.3532140741,0.154464926732,0.180144008955,40.0,42.7829292285,43.0,40.1386199446,8.72079636968,17.1439151508,16.361956643,0.935074931186,133.822631836,239.849853516,310.642013806,7.6521275475,15.4162411892,32.0
746201190.995,746201200.995,746201195.722,746201191.16,746201200.96,2.37347024431,0.849712667344,4.88934870327e-16,1.75040809473e-16,19.1415405214,0.332252901142,0.481169783118,2.45955560271,0.843885497915,5.06668454158e-16,1.7384041257e-16,19.1028583875,0.32027480713,0.456259889605,4.33575543004,0.705020511777,8.93165618588e-16,1.45234225426e-16,18.4873380583,0.163581542943,0.192675586636,36.0,37.8203939574,43.0,40.0752116465,8.72290759192,17.1168323441,16.3659177178,0.95202646551,135.274200439,239.046798706,309.815561197,7.65206377225,15.4155581241,32.0
746201200.995,746201210.995,746201205.669,746201201.27,746201210.415,1.92146333665,0.780979343696,3.95821447351e-16,1.60881744801e-16,19.3709197447,0.370310972685,0.566357269822,1.74582899196,0.793760097511,3.59640772343e-16,1.63514580087e-16,19.4749957468,0.406904378272,0.658333312424,3.62202881929,0.644249092827,7.46137936773e-16,1.32715313122e-16,18.6826202462,0.177743102843,0.212648331836,30.0,31.6079385014,37.0,34.7448193224,8.72658393358,14.8401274188,16.3728152694,0.949264803293,136.102890015,237.415023804,309.960576757,7.65192558318,15.4155941401,32.0
746201210.995,746201220.995,746201215.818,746201211.08,746201220.715,2.69248065102,0.879002377203,5.5465101411e-16,1.81074489704e-16,19.0046185225,0.306739999194,0.429100585203,2.84267200626,0.869161267745,5.85590433289e-16,1.79047221155e-16,18.9456831182,0.289654269663,0.396218147136,4.71887183359,0.735207106382,9.72087597719e-16,1.51452663915e-16,18.3954045453,0.157208093866,0.183888504134,39.0,41.1961823058,44.0,41.4185131351,8.73009137746,17.6905801903,16.379395935,0.946789933557,136.235366821,235.985748291,310.600155312,7.6525492164,15.4155761034,32.0
746201220.995,746201230.995,746201225.423,746201221.26,746201230.48,3.65624733058,0.911224800247,7.53186950099e-16,1.87712308851e-16,18.6724110841,0.241600849414,0.311224132469,3.57882558237,0.916074764071,7.37238069967e-16,1.88711401399e-16,18.6956486672,0.247448836449,0.321025015776,5.4550254097,0.790207281216,1.1237352344e-15,1.6278269993e-16,18.2380080553,0.146879616218,0.169905154276,44.0,47.6553322315,39.0,36.7912664712,8.73604220922,15.7142012242,16.3905608845,0.92373195461,135.261367798,233.947891235,312.505753876,7.65214242048,15.4155257924,32.0
