t0,t1,t_mean,t0_data,t1_data,cps_bgsub,cps_bgsub_err,flux_bgsub,flux_bgsub_err,mag_bgsub,mag_bgsub_err_1,mag_bgsub_err_2,cps_mcatbgsub,cps_mcatbgsub_err,flux_mcatbgsub,flux_mcatbgsub_err,mag_mcatbgsub,mag_mcatbgsub_err_1,mag_mcatbgsub_err_2,cps,cps_err,flux,flux_err,mag,mag_err_1,mag_err_2,counts,flat_counts,bg_counts,bg_flat_counts,exptime,bg,mcat_bg,responses,detxs,detys,detrad,racent,deccent,flags
991367010.995,991367020.995,991367016.104,991367012.05,991367020.29,0.531122475175,0.545737475584,1.09411229886e-16,1.1242191997e-16,20.7670133011,0.767411364863,,-0.0864520979381,0.613107332788,-1.78091321753e-17,1.26300110554e-16,,,,1.44353620123,0.427183617909,2.97368457454e-16,8.79998252893e-17,19.6814308008,0.281452669236,0.380958210706,10.0,11.4189502338,19.0,16.898289198,7.91040101665,7.21755846623,12.1028209972,0.875930275994,127.956970215,300.088134766,289.809921965,251.09339194,37.0632199361,0.0
991367020.995,991367030.995,991367024.657,991367021.075,991367028.66,0.666288827937,0.653589972729,1.37255498555e-16,1.34639534382e-16,20.5208436719,0.742178805526,4.29974489959,0.680723274466,0.652332588536,1.4022899454e-16,1.34380513238e-16,20.4975735007,0.729694373995,3.44948678586,2.21071157364,0.501485851932,4.5540658417e-16,1.03306085498e-16,19.2186697878,0.221973036265,0.279331662771,17.0,19.4333109408,36.0,31.7858135548,8.79052300288,13.5762836723,13.449397338,0.875004146243,132.714981079,299.965698242,285.391210215,251.096177382,37.0645093627,0.0
991367030.995,991367040.995,991367037.804,991367034.985,991367040.965,-0.211125610436,0.477640484005,-4.34918757498e-17,9.83939397049e-17,,,,-0.632048094077,0.525345164307,-1.3020190738e-16,1.08221103847e-16,,,,0.897940205096,0.319485020765,1.8497568225e-16,6.58139142775e-17,20.1968814564,0.330487197339,0.477444249272,7.0,7.899395045,26.0,22.8431590119,8.79723950456,9.75671760556,13.459673507,0.886366271473,135.12852478,296.381011963,284.41834165,251.091660834,37.0645879527,0.0
991367040.995,991367050.995,991367046.669,991367041.01,991367050.38,0.0876365412208,0.530727538399,1.80531274915e-17,1.0932987291e-16,22.723286928,2.1213975624,,-0.246660896745,0.565380720252,-5.08121447295e-17,1.16468428372e-16,,,,1.28332740243,0.381856769019,2.643654449e-16,7.86624944178e-17,19.8091563308,0.282812015778,0.383464710309,10.0,11.2946804481,28.0,24.6381343031,8.80109037393,10.5233833288,13.4655652921,0.885617513704,134.50453186,296.752716064,284.864608617,251.093622442,37.0636941809,0.0
991367050.995,991367060.995,991367055.467,991367051.19,991367060.56,0.605404033177,0.583703930667,1.24713230834e-16,1.20243009717e-16,20.6248867253,0.732939944627,3.61395881113,0.272126357595,0.615284878938,5.60580296646e-17,1.26748685061e-16,21.4930734783,1.28338578709,,1.80211465677,0.452489228841,3.71235619294e-16,9.32127811412e-17,19.4405439529,0.243219580737,0.313922916891,14.0,15.8616494102,28.0,24.6608193485,8.80168714608,10.5330725132,13.4664783465,0.882900424847,134.229370117,296.878936768,285.075395975,251.094947347,37.063883264,0.0
991367060.995,991367070.995,991367065.916,991367060.995,991367070.79,-0.0758157128496,0.599727707505,-1.5618036847e-17,1.23543907746e-16,,,,0.0148058573113,0.591080641201,3.05000660612e-18,1.21762612087e-16,24.6539161009,4.02989428804,,1.54479415648,0.418962205938,3.18227596236e-16,8.63062144232e-17,19.6078234551,0.260542467923,0.343492621009,12.0,13.595385944,38.0,33.3927226215,8.80077509808,14.2626229817,13.4650829237,0.882882536941,133.184555054,296.451782227,286.203974581,251.095160081,37.0643343912,0.0
991367070.995,991367080.995,991367077.566,991367073.38,991367080.955,1.1629995017,0.580374343932,2.39577897349e-16,1.1955711485e-16,19.9160511784,0.439527494237,0.750475737773,0.534007194186,0.638975987223,1.10005482002e-16,1.31629053368e-16,20.7611322302,0.854361692992,,2.06399549336,0.484229064101,4.25183071632e-16,9.97511872048e-17,19.2932281383,0.228822380085,0.290289660144,16.0,18.1683623845,21.0,18.5687353147,8.80252037513,7.93103557452,13.4677531772,0.880756443267,132.67817688,296.145446777,286.786898831,251.094069641,37.0642717663,0.0
991367080.995,991367090.995,991367086.385,991367081.225,991367090.695,0.601864785492,0.557693757126,1.23984145811e-16,1.14884913968e-16,20.6312526652,0.711984364541,2.83590355887,0.139251183807,0.602992038088,2.86857438642e-17,1.24216359846e-16,22.2205027603,1.81686836111,,1.66923948298,0.435560332624,3.43863333494e-16,8.97254285206e-17,19.5237033784,0.251730370956,0.328291058982,13.0,14.6872556952,25.0,21.9882840332,8.79877084443,9.39158536833,13.4620164391,0.885436814223,132.151824951,297.773071289,286.693198089,251.09561148,37.0641608229,0.0
991367090.995,991367100.995,991367095.596,991367091.31,991367099.04,0.651070556836,0.498867972489,1.34120534708e-16,1.02766802333e-16,20.5459298604,0.617616424173,1.5780150729,-0.109151810886,0.578995986008,-2.24852730425e-17,1.19273173118e-16,,,,1.42083648829,0.401768508003,2.92692316587e-16,8.27643126487e-17,19.6986397459,0.270371137095,0.360852364033,11.0,12.50651818,18.0,15.8636613778,8.80222198905,6.77565060825,13.46729665,0.879719767701,130.838592529,298.249053955,287.75183456,251.09422048,37.0640976046,0.0
991367100.995,991367110.995,991367106.673,991367101.715,991367110.56,0.597223818362,0.558910172416,1.23028106583e-16,1.15135495518e-16,20.6396572004,0.71717762488,2.98195909553,0.143700227308,0.603236925056,2.96022468254e-17,1.24266806562e-16,22.1863563622,1.78956651626,,1.67368852648,0.436014454645,3.44779836455e-16,8.98189776569e-17,19.5208134026,0.251366694019,0.32767086499,13.0,14.7349105459,25.0,22.188354122,8.80385466758,9.47703884506,13.469794629,0.882506230924,128.994400024,300.061950684,288.845371989,251.09413095,37.0625227589,0.0
991367110.995,991367120.995,991367115.496,991367111.005,991367120.385,0.302959342763,0.613958095813,6.24096246093e-17,1.26475367738e-16,21.3765391251,1.20236470641,,0.280387626272,0.616043005874,5.7759851012e-17,1.2690485921e-16,21.4606028901,1.26189461135,,1.81037592545,0.453522149377,3.72937440642e-16,9.34255627717e-17,19.4355780858,0.242720261158,0.313089295214,14.0,15.9345765505,35.0,31.064007151,8.80180537453,13.2679873791,13.4666592346,0.878823492561,130.608566284,300.765625,287.087453124,251.094205709,37.0646710008,0.0
991367120.995,991367130.995,991367125.848,991367121.25,991367130.075,0.55156487849,0.536146804736,1.13622364969e-16,1.10446241776e-16,20.7260084895,0.737292972907,3.88391621339,0.0114182201502,0.590587408264,2.35215335094e-18,1.21661006102e-16,24.9360039695,4.30500534868,,1.54140651932,0.418383891767,3.17529742981e-16,8.61870817041e-17,19.6102070213,0.26073109231,0.343821711564,12.0,13.5732695014,23.0,20.4072943344,8.80576884241,8.71631667977,13.4727232941,0.88432079042,131.77116394,302.584503174,285.370789528,251.097312582,37.06460656,0.0
991367130.995,991367140.995,991367135.817,991367131.97,991367139.97,1.31791317035,0.657516412741,2.71490113091e-16,1.35448381025e-16,19.7802830049,0.439436888027,0.750204664363,1.03231903037,0.681735150472,2.12657720257e-16,1.40437440997e-16,20.0454651664,0.550526530742,1.17255497602,2.56230732955,0.539445775628,5.27835309886e-16,1.11125829779e-16,19.0584219528,0.207440016938,0.256662646334,20.0,22.5614415287,29.0,25.6534640738,8.80512703085,10.9570486482,13.4717413299,0.886594867973,132.471511841,300.821350098,285.320690755,251.09327935,37.0647352075,0.0
991367140.995,991367150.995,991367146.579,991367144.14,991367149.065,-0.0770153244488,0.493181669419,-1.58651568365e-17,1.015954239e-16,,,,-0.49746930106,0.539416644539,-1.02478676018e-16,1.11119828775e-16,,,,1.03251899811,0.342405564139,2.12698913611e-16,7.05355462126e-17,20.0452548717,0.310952047847,0.437443924285,8.0,9.09315252476,26.0,22.8775542362,8.80676533931,9.77140841471,13.4742479227,0.880027825994,133.375213623,299.192504883,285.045483708,251.091600176,37.0644762918,0.0
