flat_counts,mcat_bg,bg_counts,flux_bgsub_err,cps_mcatbgsub,counts,mag_mcatbgsub,cps_err,mag_bgsub,cps_bgsub,detys,flux_bgsub,flux_err,mag_err_1,cps_bgsub_err,t1_data,bg,responses,t_mean,cps_mcatbgsub_err,mag_bgsub_err_1,mag_err_2,t0_data,racent,deccent,mag,exptime,bg_flat_counts,detxs,t0,t1,mag_mcatbgsub_err_2,flux,mag_mcatbgsub_err_1,flags,mag_bgsub_err_2,detrad,cps,flux_mcatbgsub_err,flux_mcatbgsub
4546.79406024,4257.71872841,3003.0,2.08619018981e-16,3.28584047351,3978.0,18.7883838131,0.766457509938,17.283755678,13.1370462481,291.85333252,2.70623152711e-15,1.57890247047e-16,0.0159834697122,1.01271368437,762276088.933,3391.04835862,0.875424973202,762276039.745,1.06656691135,0.0806283569509,0.0162222875702,762275990.017,176.919344347,0.255747533989,15.7966481853,87.9760700988,2637.48205671,293.52432251,762275988.995,762276088.995,0.426089088118,1.06465266675e-14,0.305207659387,8.0,0.0870997212583,151.765515135,51.6821682889,2.19712783738e-16,6.76883137542e-16
748.495118905,688.667305327,478.0,5.19613515571e-16,4.20441983529,658.0,18.5207348092,1.92263759787,17.1642919564,14.6650388365,292.373779297,3.02099800032e-15,3.9606334516e-16,0.0389772383899,2.52239570665,762276104.994,539.815385671,0.879417344466,762276097.171,2.6641328119,0.17231959943,0.0404287670684,762276089.012,176.919186678,0.2556412654,15.7775202072,14.2297429663,419.856411077,289.206481934,762276088.995,762276188.995,1.09026104928,1.0835754016e-14,0.532897887862,4.0,0.204924965168,154.462315884,52.6007476507,5.48811359251e-16,8.6611048607e-16
3629.29543797,3400.86035079,2223.0,2.20947568356e-16,3.15740050255,3033.0,18.8316758156,0.832679789362,16.9976469405,17.0978390214,266.430877686,3.5221548384e-15,1.71532036609e-16,0.0178744776264,1.07256101143,765579188.97,2392.28215938,0.83595395672,765579149.345,1.15890900336,0.0660581621522,0.0181736777963,765579108.01,176.919185313,0.255904475254,15.8290270373,72.3491007868,1860.66390174,448.465179443,765579088.995,765579188.995,0.496568421196,1.03337132334e-14,0.339457262385,0.0,0.0703391283242,142.090056142,50.1636564726,2.38735254693e-16,6.50424503524e-16
4571.6927921,4198.84950599,2615.0,1.98176237405e-16,4.17399264217,3824.0,18.5286208021,0.756944210555,16.8443102913,19.6913677708,264.15612793,4.05642176078e-15,1.55930507374e-16,0.0159402034209,0.962020569926,765579288.99,2812.75479267,0.836714602383,765579238.79,1.04842791512,0.051788568964,0.0161777204669,765579189.01,176.919599555,0.255797237956,15.8072440221,89.3253338164,2187.69817208,449.858032227,765579188.995,765579288.995,0.314057955166,1.05431312141e-14,0.243300407783,0.0,0.0543831071909,144.704460735,51.1802486122,2.15976150515e-16,8.59842484286e-16
4462.21527766,4196.58152626,2634.0,1.97061832285e-16,2.97538556905,3730.0,18.8961418692,0.748230239482,16.9259247085,18.2654390791,264.430175781,3.76268045029e-15,1.54135429333e-16,0.01613312284,0.956610836336,765579388.99,2831.53011403,0.836180309632,765579339.437,1.04229047931,0.0554239602385,0.0163764678635,765579289.02,176.91861408,0.255516477003,15.8329737113,89.2770853508,2202.3011998,451.244171143,765579288.995,765579388.995,0.468225086567,1.02962181571e-14,0.326079159157,0.0,0.0584061204721,144.931509048,49.9816415391,2.14711838739e-16,6.12929427224e-16
4520.95221395,4193.37486228,2719.0,1.99230916338e-16,3.67202679181,3777.0,18.6677353969,0.753714607111,16.9470116114,17.914114901,265.563079834,3.69030766961e-15,1.55265209065e-16,0.0160287504587,0.967140370573,765579488.985,2922.85431069,0.835720081219,765579438.654,1.0464269159,0.0570887710543,0.016268933555,765579389.035,176.919283205,0.255584647914,15.8179452741,89.2088675378,2273.33113053,451.032623291,765579388.995,765579488.995,0.36419324513,1.04397262489e-14,0.272234643369,0.0,0.0602579467318,143.797128426,50.6782827619,2.15563944674e-16,7.56437519114e-16
4454.59715059,4188.9553452,2687.0,1.98056574231e-16,2.98089276961,3724.0,18.8941341159,0.748952281171,16.9662467722,17.5995389599,266.6534729,3.62550502573e-15,1.54284169921e-16,0.0161468101245,0.961439680733,765579588.89,2886.21691529,0.836246444523,765579538.71,1.04326843452,0.057748949617,0.0163905713566,765579489.025,176.918922593,0.255933877988,15.8328540866,89.114847774,2244.83537856,449.985626221,765579488.995,765579588.995,0.467691933453,1.02973526404e-14,0.325822540511,0.0,0.0609939493167,142.407370309,49.9871487397,2.14913297512e-16,6.14063910539e-16
4566.38410405,4182.14452534,2837.0,2.02060646534e-16,4.31875653291,3815.0,18.4916031958,0.759526347779,17.0006704664,17.0502917022,266.350738525,3.51236009066e-15,1.56462427643e-16,0.0159493987331,0.980876924922,765579688.99,3049.42040153,0.835715612008,765579639.005,1.05129387198,0.0607301536555,0.0161871919369,765579589.025,176.919313874,0.25601520809,15.8041773404,88.9699559991,2371.77142341,448.263824463,765579588.995,765579688.995,0.302870220765,1.05729525756e-14,0.236549101167,0.0,0.0643293817955,142.096874858,51.325012503,2.16566537627e-16,8.8966384578e-16
4726.8573821,4174.03590238,2775.0,2.03734753364e-16,6.22564553562,3953.0,18.094539025,0.774258051782,16.848888785,19.6085051234,264.958892822,4.03935205543e-15,1.59497158667e-16,0.0156782880595,0.989003657105,765579788.96,2985.67202946,0.836552365385,765579739.987,1.06246902604,0.0534255266674,0.0159080075075,765579689.0,176.919404146,0.255726042718,15.7645700501,88.7974550673,2322.18935625,447.745452881,765579688.995,765579788.995,0.203168544482,1.09657717102e-14,0.171077001731,0.0,0.0561910933782,143.233127797,53.2319015057,2.18868619364e-16,1.28248298034e-15
1607.18146955,1375.45151511,959.0,3.61555042514e-16,7.9194049623,1343.0,17.8332686216,1.37007024146,16.8430560284,19.7141287537,263.766815186,4.06111052326e-15,2.82234469742e-16,0.0267504314406,1.7551215656,765579821.96,1030.32573612,0.83588416659,765579805.852,1.86642388391,0.0925982275827,0.0274261946584,765579789.015,176.919574718,0.255104743963,15.730561771,29.261031042,801.364461425,456.07723999,765579788.995,765579888.995,0.291808087661,1.13146861521e-14,0.229762660801,4.0,0.101238160859,147.323241512,54.9256609324,3.84483320085e-16,1.63139742223e-15
