010348.36+002102.6_ZONE_1	https://plot.ly/~tboudreaux/1054
010348.36+002102.6_ZONE_2	https://plot.ly/~tboudreaux/1056
010348.36+002102.6_ZONE_3	https://plot.ly/~tboudreaux/1058
010348.36+002102.6_ZONE_4	https://plot.ly/~tboudreaux/1060
010348.36+002102.6_ZONE_5	https://plot.ly/~tboudreaux/1062
011508.65+005346.1_ZONE_1	https://plot.ly/~tboudreaux/1064
011508.65+005346.1_ZONE_2	https://plot.ly/~tboudreaux/1066
011508.65+005346.1_ZONE_3	https://plot.ly/~tboudreaux/1068
011508.65+005346.1_ZONE_4	https://plot.ly/~tboudreaux/1070
011508.65+005346.1_ZONE_5	https://plot.ly/~tboudreaux/1072
011508.65+005346.1_ZONE_6	https://plot.ly/~tboudreaux/1074
011508.65+005346.1_ZONE_7	https://plot.ly/~tboudreaux/1076
011508.65+005346.1_ZONE_8	https://plot.ly/~tboudreaux/1078
011508.65+005346.1_ZONE_9	https://plot.ly/~tboudreaux/1080
011508.65+005346.1_ZONE_10	https://plot.ly/~tboudreaux/1082
011508.65+005346.1_ZONE_11	https://plot.ly/~tboudreaux/1438
022138.87-044446.1_ZONE_1	https://plot.ly/~tboudreaux/1084
022138.87-044446.1_ZONE_2	https://plot.ly/~tboudreaux/1086
022138.87-044446.1_ZONE_3	https://plot.ly/~tboudreaux/1088
022138.87-044446.1_ZONE_4	https://plot.ly/~tboudreaux/1090
022138.87-044446.1_ZONE_5	https://plot.ly/~tboudreaux/1092
022138.87-044446.1_ZONE_6	https://plot.ly/~tboudreaux/1094
022138.87-044446.1_ZONE_7	https://plot.ly/~tboudreaux/1096
022138.87-044446.1_ZONE_8	https://plot.ly/~tboudreaux/1098
022138.87-044446.1_ZONE_9	https://plot.ly/~tboudreaux/1100
022138.87-044446.1_ZONE_10	https://plot.ly/~tboudreaux/1102
022138.87-044446.1_ZONE_11	https://plot.ly/~tboudreaux/1104
022138.87-044446.1_ZONE_12	https://plot.ly/~tboudreaux/1106
022138.87-044446.1_ZONE_13	https://plot.ly/~tboudreaux/1108
022138.87-044446.1_ZONE_14	https://plot.ly/~tboudreaux/1110
022138.87-044446.1_ZONE_15	https://plot.ly/~tboudreaux/1112
022138.87-044446.1_ZONE_16	https://plot.ly/~tboudreaux/1114
022138.87-044446.1_ZONE_17	https://plot.ly/~tboudreaux/1116
022138.87-044446.1_ZONE_18	https://plot.ly/~tboudreaux/1118
022138.87-044446.1_ZONE_19	https://plot.ly/~tboudreaux/1120
022138.87-044446.1_ZONE_20	https://plot.ly/~tboudreaux/1122
022138.87-044446.1_ZONE_21	https://plot.ly/~tboudreaux/1124
022138.87-044446.1_ZONE_22	https://plot.ly/~tboudreaux/1126
022138.87-044446.1_ZONE_23	https://plot.ly/~tboudreaux/1128
022138.87-044446.1_ZONE_24	https://plot.ly/~tboudreaux/1130
022138.87-044446.1_ZONE_25	https://plot.ly/~tboudreaux/1132
022138.87-044446.1_ZONE_26	https://plot.ly/~tboudreaux/1134
022138.87-044446.1_ZONE_27	https://plot.ly/~tboudreaux/1136
022138.87-044446.1_ZONE_28	https://plot.ly/~tboudreaux/1138
022138.87-044446.1_ZONE_29	https://plot.ly/~tboudreaux/1140
022138.87-044446.1_ZONE_30	https://plot.ly/~tboudreaux/1142
022138.87-044446.1_ZONE_31	https://plot.ly/~tboudreaux/1144
022138.87-044446.1_ZONE_32	https://plot.ly/~tboudreaux/1146
022138.87-044446.1_ZONE_33	https://plot.ly/~tboudreaux/1148
022138.87-044446.1_ZONE_34	https://plot.ly/~tboudreaux/1150
022138.87-044446.1_ZONE_35	https://plot.ly/~tboudreaux/1152
022138.87-044446.1_ZONE_36	https://plot.ly/~tboudreaux/1154
022138.87-044446.1_ZONE_37	https://plot.ly/~tboudreaux/1156
022138.87-044446.1_ZONE_38	https://plot.ly/~tboudreaux/1158
022138.87-044446.1_ZONE_39	https://plot.ly/~tboudreaux/1160
022138.87-044446.1_ZONE_40	https://plot.ly/~tboudreaux/1162
022138.87-044446.1_ZONE_41	https://plot.ly/~tboudreaux/1164
022138.87-044446.1_ZONE_42	https://plot.ly/~tboudreaux/1166
022138.87-044446.1_ZONE_43	https://plot.ly/~tboudreaux/1168
022138.87-044446.1_ZONE_44	https://plot.ly/~tboudreaux/1170
022138.87-044446.1_ZONE_45	https://plot.ly/~tboudreaux/1172
022138.87-044446.1_ZONE_46	https://plot.ly/~tboudreaux/1174
022138.87-044446.1_ZONE_47	https://plot.ly/~tboudreaux/1176
022138.87-044446.1_ZONE_48	https://plot.ly/~tboudreaux/1178
022138.87-044446.1_ZONE_49	https://plot.ly/~tboudreaux/1180
022138.87-044446.1_ZONE_50	https://plot.ly/~tboudreaux/1182
023037.56-061727.1_ZONE_1	https://plot.ly/~tboudreaux/1184
023037.56-061727.1_ZONE_2	https://plot.ly/~tboudreaux/1186
023037.56-061727.1_ZONE_3	https://plot.ly/~tboudreaux/1188
023037.56-061727.1_ZONE_4	https://plot.ly/~tboudreaux/1190
023037.56-061727.1_ZONE_5	https://plot.ly/~tboudreaux/1192
023037.56-061727.1_ZONE_6	https://plot.ly/~tboudreaux/1194
023037.56-061727.1_ZONE_7	https://plot.ly/~tboudreaux/1196
023037.56-061727.1_ZONE_8	https://plot.ly/~tboudreaux/1198
023037.56-061727.1_ZONE_9	https://plot.ly/~tboudreaux/1200
023037.56-061727.1_ZONE_10	https://plot.ly/~tboudreaux/1202
023037.56-061727.1_ZONE_11	https://plot.ly/~tboudreaux/1204
023037.56-061727.1_ZONE_12	https://plot.ly/~tboudreaux/1206
023037.56-061727.1_ZONE_13	https://plot.ly/~tboudreaux/1208
023037.56-061727.1_ZONE_14	https://plot.ly/~tboudreaux/1210
023037.56-061727.1_ZONE_15	https://plot.ly/~tboudreaux/1212
023037.56-061727.1_ZONE_16	https://plot.ly/~tboudreaux/1214
023037.56-061727.1_ZONE_17	https://plot.ly/~tboudreaux/1216
023037.56-061727.1_ZONE_18	https://plot.ly/~tboudreaux/1218
023037.56-061727.1_ZONE_19	https://plot.ly/~tboudreaux/1220
023037.56-061727.1_ZONE_20	https://plot.ly/~tboudreaux/1222
023037.56-061727.1_ZONE_21	https://plot.ly/~tboudreaux/1224
023037.56-061727.1_ZONE_22	https://plot.ly/~tboudreaux/1226
023037.56-061727.1_ZONE_23	https://plot.ly/~tboudreaux/1228
023037.56-061727.1_ZONE_24	https://plot.ly/~tboudreaux/1230
023037.56-061727.1_ZONE_25	https://plot.ly/~tboudreaux/1440
075214.57+271820.2_ZONE_1	https://plot.ly/~tboudreaux/1232
075214.57+271820.2_ZONE_2	https://plot.ly/~tboudreaux/1234
075214.57+271820.2_ZONE_3	https://plot.ly/~tboudreaux/1236
075214.57+271820.2_ZONE_4	https://plot.ly/~tboudreaux/1238
080354.90+305152.1_ZONE_1	https://plot.ly/~tboudreaux/1240
080354.90+305152.1_ZONE_2	https://plot.ly/~tboudreaux/1242
080354.90+305152.1_ZONE_3	https://plot.ly/~tboudreaux/1244
080354.90+305152.1_ZONE_4	https://plot.ly/~tboudreaux/1246
080354.90+305152.1_ZONE_5	https://plot.ly/~tboudreaux/1248
080354.90+305152.1_ZONE_6	https://plot.ly/~tboudreaux/1250
080354.90+305152.1_ZONE_7	https://plot.ly/~tboudreaux/1442
081121.52+072709.1_ZONE_1	https://plot.ly/~tboudreaux/1252
081121.52+072709.1_ZONE_2	https://plot.ly/~tboudreaux/1254
081121.52+072709.1_ZONE_3	https://plot.ly/~tboudreaux/1256
091416.42+004146.8_ZONE_1	https://plot.ly/~tboudreaux/1258
091416.42+004146.8_ZONE_2	https://plot.ly/~tboudreaux/1260
091416.42+004146.8_ZONE_3	https://plot.ly/~tboudreaux/1262
091416.42+004146.8_ZONE_4	https://plot.ly/~tboudreaux/1444
093003.42+054815.5_ZONE_1	https://plot.ly/~tboudreaux/1264
093003.42+054815.5_ZONE_2	https://plot.ly/~tboudreaux/1266
093003.42+054815.5_ZONE_3	https://plot.ly/~tboudreaux/1268
093635.06+602128.4_ZONE_1	https://plot.ly/~tboudreaux/1270
093635.06+602128.4_ZONE_2	https://plot.ly/~tboudreaux/1272
093635.06+602128.4_ZONE_3	https://plot.ly/~tboudreaux/1274
101153.59+061713.9_ZONE_1	https://plot.ly/~tboudreaux/1276
101153.59+061713.9_ZONE_2	https://plot.ly/~tboudreaux/1278
101153.59+061713.9_ZONE_3	https://plot.ly/~tboudreaux/1280
104826.86-000056.7_ZONE_1	https://plot.ly/~tboudreaux/1282
104826.86-000056.7_ZONE_2	https://plot.ly/~tboudreaux/1284
104826.86-000056.7_ZONE_3	https://plot.ly/~tboudreaux/1286
104826.86-000056.7_ZONE_4	https://plot.ly/~tboudreaux/1288
104826.86-000056.7_ZONE_5	https://plot.ly/~tboudreaux/1290
104826.86-000056.7_ZONE_6	https://plot.ly/~tboudreaux/1292
104826.86-000056.7_ZONE_7	https://plot.ly/~tboudreaux/1294
104826.86-000056.7_ZONE_8	https://plot.ly/~tboudreaux/1296
104933.74+134820.0_ZONE_1	https://plot.ly/~tboudreaux/1298
104933.74+134820.0_ZONE_2	https://plot.ly/~tboudreaux/1300
104933.74+134820.0_ZONE_3	https://plot.ly/~tboudreaux/1302
104933.74+134820.0_ZONE_4	https://plot.ly/~tboudreaux/1304
104933.74+134820.0_ZONE_5	https://plot.ly/~tboudreaux/1306
104933.74+134820.0_ZONE_6	https://plot.ly/~tboudreaux/1308
104933.74+134820.0_ZONE_7	https://plot.ly/~tboudreaux/1310
