PB_5670	0.00727617218114	0.0908995717854	0.115854555296	20.70771
SDSSJ_000111.65+000342.6	0.000162879224174	0.298670184505	0.0619334907636	18.8806
SDSSJ_000307.06+241211.6	0.000190332225508	0.779500915176	24.2033962647	16.1399
SDSSJ910_000426.61-003826.2	0.00338913156062	1.11082522876	0.637222233872	23.62344
MCT_0003-3509	0.000258744618825	1.48646507542	-34.8852176347	14.76287
SDSSJ_000607.88-010320.8	8.64234320214e-05	1.53291849453	-1.05579073483	16.49865
LBQS_0003+0053	4.36839312757e-05	1.5942682233	1.16640564954	17.83623
SDSSJ_000645.56+250738.5	7.13188120975e-05	1.68985275216	25.1274300404	18.75769
MCT_0004-2737	0.000451066279112	1.69220450086	-27.3482257524	14.26004
PG_0004+133	0.000195207488343	1.8908514069	13.5994083313	13.40097
PB_5749	0.000387712335533	1.90844543157	0.667829224605	19.16203
MCT_0013-3645	0.000354723691727	4.09344508699	-36.4731319427	13.79379
PB_5844	0.000144642572362	4.41874505222	-1.83870686786	17.66061
PG_0016+151	0.00021831372483	4.65459595452	15.3640797979	15.62068
HS_0016+0044	0.00030521149706	4.68125991951	1.02375952138	14.31337
SDSSJ_001844.33-093855.0	0.000138547506833	4.68461645227	-9.6485058817	19.1704
MCT_0018-3653	0.000222372954296	5.13949404787	-36.6121932852	14.60594
MCT_0019-2441	0.000578031083407	5.49502538396	-24.4221815338	13.75217
SDSSJ_002323.99-002953.3	0.00157347474233	5.85118484908	0.497153719512	23.54416
FBS_0021+418	0.000253506107049	5.9802918873	42.1515617054	14.94774
LBQS_0024-0042	0.00322918874674	6.68646943253	0.426650085377	24.13007
BPS_CS30339-49	0.000165890611013	6.71971518024	-35.5670408488	17.72597
PG_0024+133	8.18567136942e-05	6.75970951832	13.5567194654	16.18655
MCT_0025-3842	8.09405903586e-05	7.05632845764	-38.425550289	14.20508
LBQS_0025-0210	0.000143937553433	7.12192140877	-1.89555968726	18.10738
SDSSJ_002852.25+135446.5	0.000108384740854	7.21767793473	13.913021382	15.12437
PG_0026+047	0.00019902691729	7.28758292002	4.9397539731	14.16883
LBQS_0026-0043	0.00378029203389	7.2953182568	0.45174459111	21.4435
SDSSJ_003036.48+152455.9	0.00901630418467	7.65182277342	15.4065133148	21.85503
PB_6025	0.000224894470185	8.29335335123	1.32612653791	18.91876
SDSSJ_003334.43+082934.8	0.000133846309413	8.39357930971	8.4930593277	22.26196
MCT_0031-2724	0.000286383802528	8.47474093147	-27.1398028851	13.92767
SDSSJ_003641.60+242205.0	0.000150918633012	9.17344503528	24.3681671815	19.32744
SDSSJ_003650.41+082619.4	0.00014713372815	9.21017101719	8.43879522143	21.6085
SDSSJ_003658.85-104931.2	0.000166476330648	9.24537748711	-10.8253316635	17.92809
SDSSJ_003837.24+074400.8	0.00012937285108	9.65503797005	7.73353624949	19.53984
SDSSJ_003908.90+235726.1	9.32941386366e-05	9.78715998867	23.9571887315	21.31985
PG_0038+199	0.000724964589754	10.3967032815	20.1555761647	13.26116
PG_0039+049	0.000622810633874	10.5260098055	5.15630172416	13.22879
PG_0039+134	0.000628367757955	10.5690559165	13.7618777102	13.92522
SDSSJ_004233.42+004717.6	0.000111572045311	10.6391802759	0.788309107902	16.41046
HS_0039+4302	0.000214463188199	10.6764824885	43.3167209532	14.81304
GALEX_J00428-4413	7.38515984667e-06	10.701364767	-44.2233508741	13.60441
HS_0040+4417	0.000195122438544	10.838549939	44.5735216602	15.24365
GALEX_J004759.62+033742.88	9.45134053176e-05	11.9983261561	3.62855129376	12.46985
SDSSJ_004840.88-011547.4	9.81989051219e-05	12.1704082233	-1.26323014449	17.94432
FBS_B4	0.00477007220724	12.2747356024	39.8392691397	14.83078
SDSSJ_005004.00+150205.7	5.54563982533e-05	12.5166192366	15.0348862171	20.03868
GALEX_J00506-0925	5.20248992704e-06	12.66750502	-9.42956540565	13.2841
FBS_0048+432A	0.000112899501117	12.7319098595	43.5617210373	15.55801
FBS_0048+432B	0.000188781307651	12.761848734	43.568221627	18.00103
KUV_00486-2016	0.000455895076856	12.7667400032	-19.9995639587	13.82315
PG_0048+004	0.000136247066721	12.7790335522	0.709219525836	14.58767
MCT_0049-3059	0.000144915193296	12.9071945974	-30.7155464404	13.6916
BD_-11162	0.000355515971198	13.0631502711	-10.6627287276	12.43598
LBQS_0052-0105	0.00701106359418	13.6449652501	0.822956678467	22.52661
PG_0055+016	0.000213234117941	14.602466083	1.90993573554	14.02453
MCT_0056-2433	0.00154291832375	14.7889607282	-24.2924721005	16.87416
SDSSJ_005951.16-001619.7	0.00504575748662	14.9607920241	0.267687114617	23.68703
MCT_0057-3134	0.000123005602894	14.9839168999	-31.309095119	15.6902
PG_0057+155	0.000891578461606	14.9862798601	15.7376615696	13.00396
TON_S183	0.00034352115263	15.3234348278	-33.7123465191	12.20661
SDSSJ_010251.88+000435.8	4.0255544002e-05	15.7161931921	0.0765804306277	17.89308
SDSSJ_010335.07+011553.4	2.51660643196e-05	15.8961039713	1.26481916744	22.04187
PG_0101+039	0.00096837369547	16.0899763188	4.22794376991	13.04518
FB_14	0.000220716570427	16.7128096109	-33.3418311991	12.83818
FBS_0104+367	0.000169830323642	16.7394139897	37.0641448372	14.27974
SDSSJ_011040.05-010057.5	0.000133680953719	17.6670055006	-1.01594292162	21.17023
PG_0111+177	0.00015358326166	18.439269139	17.9804109518	15.46384
KUV_01118-2520	0.000181056522292	18.5555736998	-25.0719904096	18.78327
SDSSJ_011418.61-004913.6	0.00195651158073	18.5794743122	0.820752014569	24.35091
SDSSJ_011506.17+140513.5	0.000177458198512	18.7755489406	14.0871706945	17.20955
SDSSJ910_J011509.36-014609.1	0.000269653259566	18.7892680897	-1.76916384516	19.45872
PG_0112+142	0.000329610519722	18.822223788	14.4718409184	14.56786
SDSSJ910_011537.73+213757.2	0.000161472367861	18.9072357291	21.6327154018	16.50315
PG_0113+259	9.11737970601e-05	18.975999453	26.2333501983	14.01243
GALEX_J01164+0603	1.55762740044e-05	19.1132763909	6.0542297012	13.75812
SDSSJ_011800.56+323322.9	0.000366674647683	19.5023052341	32.555995073	21.90387
SDSSJ_011857.19-002546.5	0.00497092159611	19.7372878128	0.424714558183	24.22582
SDSSJ_012517.48-090113.2	0.000102102960578	21.3227299397	-9.02032495734	17.91285
MCT_0123-2808	0.000222904662319	21.3890937294	-27.8844799873	15.10706
FBS_0123+332	0.000650681663789	21.4689778723	33.4307163041	15.8081
SDSSJ_012602.52-004834.5	0.00598572620446	21.514692755	0.805310621936	22.61893
HS_0127+3146	0.0002018634838	22.4691760132	32.0359407011	13.53966
SDSSJ_013021.51+070342.8	2.30676345613e-05	22.5896165643	7.0618675051	21.17496
PG_0132+151	0.000164999538587	23.783742577	15.40108209	15.56528
SDSSJ_013731.66+230015.2	5.9234622859e-05	24.3818537133	23.0042112659	21.24915
PG_0135+242	1.60329123249e-05	24.5362468908	24.5037372187	15.17084
MCT_0140-3555	0.000130303682061	25.5833902689	-35.6737355185	14.94946
FBS_0140+360	0.000196772445618	25.9267577077	36.259442647	17.17817
SDSSJ_014531.86+010629.7	0.000160918508796	26.3825973223	1.10819907856	19.18756
PG_0142+148	0.000212006158575	26.4150227377	15.0782986885	13.26504
SDSSJ910_014908.87+011342.6	0.000216871446736	27.2868348238	1.22867851562	18.1501
GALEX_J01509+3107	1.63894005725e-05	27.7262729176	31.1304983415	14.24774
GALEX_J01513-7548	2.86247159343e-06	27.8452803471	-75.8105921855	13.29428
SDSSJ910_015235.10+223122.8	5.78966945552e-05	28.1462251953	22.5230531698	17.82358
LAMOST_J020001.63+140942.5	0.000142150415234	30.0067651173	14.1616662598	15.79903
PG_0200+131	0.000156980516097	30.6773772947	13.3448104478	17.85321
GALEX_J02069+1438	2.91723078359e-06	31.7336641541	14.6493070362	13.92113
PG_0205+134	0.000210982873866	32.0140137278	13.6068421208	13.86118
KUV_02062-0917	0.000121610822309	32.1696430856	-9.04579954865	17.55692
KUV_02063-0815	0.000116493566134	32.1894448783	-8.01654498005	20.60974
PG_0207+005	0.000173706231873	32.5622987107	0.750424939783	14.34512
PG_0208+015	0.000437751578823	32.7259378209	1.79595174337	14.00852
PG_0209-015	0.000495812288404	32.9111716445	-1.22935658459	13.39196
PG_0209+017	0.000430317740114	33.1108457265	1.92147599625	13.37753
FBS_0212+349	0.000341449735187	33.8887401929	35.1894858838	15.91834
PG_0212+143	0.000318054061506	33.9236094482	14.4884128085	14.13743
SDSSJ_021617.10-095513.0	0.000109524385606	34.0711631253	-9.92020964522	14.65759
GALEX_J02163+2759	5.84480582784e-06	34.0789514743	27.9835350239	13.95402
KUV_02177+3210	0.000156922792375	35.1663663217	32.3959938284	20.30369
SDSSJ_022422.21+000313.5	5.87382832804e-05	36.0925820074	0.0537069931127	17.87711
GALEX_J022454.87+010938.81	7.36895367004e-05	36.2286163058	1.16070782493	12.75782
KUV_02233+2815	2.97802943013e-05	36.5535899308	28.4721128496	20.17322
FBS_0224+330	0.000319092596978	36.7725722559	33.2615808297	12.99069
SDSSJ_022838.25+262236.3	0.000115982446121	37.1592607618	26.3768045657	19.5738
KUV_02281+2730	0.000125400044551	37.7571299484	27.7181509655	14.4643
SDSSJ_023214.20-071637.4	0.000123287271214	38.0591808075	-7.27693347587	18.1423
GALEX_J02328+4411	0.000229362835634	38.215861416	44.1902181991	13.97259
KUV_02302+3502	0.000120821089629	38.3130927974	35.2463304756	20.99725
SDSSJ910_023532.60-063437.8	0.000126527054525	38.8859603543	-6.57716866652	17.30286
FBS_0232+435	0.000145020423082	39.058813711	43.7403450261	16.9065
SDSSJ_023652.54+254231.0	9.18681461825e-05	39.2189853466	25.7085428273	20.37221
PHL_1439	0.000360411352973	40.4951517791	-6.47619833011	14.71883
PG_0242+132	5.74260348231e-05	41.4117151059	13.4323383233	13.13618
SDSSJ_025155.86+011217.8	0.000130603117565	42.9828738169	1.20490236666	20.05668
KUV_02501-0630	0.00010108091116	43.1390241004	-6.30303162273	19.13409
KUV_02505-0612	0.000270143650095	43.2495315196	-6.00204564255	19.57365
KUV_02505+0002	0.000201985160826	43.2610855636	0.240689231464	19.99215
PB_6916	0.00292830389849	43.269913067	0.228996306048	18.85573
KUV_02510-0046	0.00648949147545	43.3770304935	0.561102989074	23.83299
SDSSJ_025459.59-002722.0	0.0031068082783	43.7453120978	0.456990206776	24.10392
KUV_02538-0009	0.000222305397077	44.0969546608	0.0455294705337	20.20746
KUV_02545-0024	0.00424060774356	44.2771367515	0.195966687426	23.68337
KUV_02552-0656	0.000206181644031	44.4193220277	-6.73978114335	19.36267
KUV_02570-0126	0.000644885177931	44.8969762491	-1.23480913639	16.46909
KUV_02594+0120	7.05405561035e-05	45.4900007154	1.53352420813	19.67702
KUV_03011+0117	2.73760431486e-05	45.9284121298	1.48205993965	19.82334
KUV_03021+0052	0.000159585446061	46.1690180639	1.05350585485	20.79639
SDSSJ_030729.74-004346.1	0.0134319196952	46.8650045654	0.739521777533	23.89869
HE_0306-0309	0.000163356595225	47.1699074734	-2.96757671138	15.71861
KUV_03070-0244	0.000161903661951	47.3701364947	-2.55009000963	20.2108
SDSSJ_031226.01+001018.2	0.000122310046972	48.1083912276	0.171843228769	19.75542
SDSSJ_031303.30-061600.5	0.000419521438826	48.2638772574	-6.26720599596	20.90974
SDSSJ_031339.21+042028.1	9.51442798964e-05	48.4133390547	4.34122713497	21.75538
PG_0313+005	2.07291721267e-05	49.0837724695	0.706360049068	14.91716
SDSSJ_031823.06+415521.7	0.000196084179288	49.5963426758	41.9227274447	14.57297
KUV_03163+0031	0.000273661160438	49.7256787632	0.693242744114	16.44675
SDSSJ_031858.28+002325.7	0.000128201983337	49.7429489601	0.39052667759	17.29338
SDSSJ_032107.05+045150.7	0.000108014045225	50.279306708	4.86416688545	17.82415
SDSSJ_032140.70+050632.0	0.000408816112831	50.4195669687	5.10848049584	20.35846
HE_0321-0918	0.000335162316783	50.9413112395	-9.13746286273	14.75545
GALEX_J03262-0659	1.13947691218e-05	51.572511455	-6.99597275578	13.96066
PHL_1536	0.000345974348495	51.6372489183	-16.089068874	14.21907
PHL_1548	0.000303107738358	52.2810678248	-11.7055704263	12.81166
SDSSJ_033358.21+002007.4	7.47006867225e-05	53.4925592152	0.335461690013	17.36336
GALEX_J03341-0640	9.06656127959e-06	53.5396341113	-6.66940544664	13.87479
KUV_03381-0136	0.000181039702887	55.1531272836	-1.43713902531	17.79927
HE_0340-3820	0.000401919714513	55.6958786808	-38.1902861292	13.66927
HE_0341-2449	0.000706368703256	55.9014714915	-24.6623513693	13.74615
SDSSJ_034401.35-001220.8	0.0036179077387	56.0091873455	0.205146244995	24.15847
KUV_03434+0106	0.000300921381456	56.4859928617	1.25343364155	17.05672
SDSSJ_034638.36-054359.6	0.000268583218019	56.6600965883	-5.7331641078	14.17439
KUV_03459+0037	0.0002085199642	57.1305936367	0.771429840971	14.83118
PG_0349+094	0.000193156915653	57.9963885978	9.64024788347	15.69021
HS_0352+1019	0.000144523230117	58.8094795359	10.4700128846	14.60084
GALEX_J04158+0154	1.12243670005e-05	63.9592192303	1.90590792541	13.5335
GALEX_J04205+0120	1.963701859e-05	65.1452276392	1.34505564449	12.94257
GALEX_J04207-2205	3.9193504012e-06	65.1837458512	-22.0887397632	13.09591
KUV_04233+1502	0.000156310095772	66.5332757208	15.1412364818	15.73291
KUV_04237+1649	0.000298373559695	66.644113736	16.9241530273	15.18968
KUV_04262+0749	0.000132746008197	67.2365413552	7.92770972145	16.49966
HZ_11	0.000175830488678	67.3890723836	7.69794525619	14.67746
GALEX_J04304-2752	1.68694129477e-05	67.6136479779	-27.8726593498	12.76702
GALEX_J04311-0122	7.48894621255e-05	67.7815223448	-1.37193794873	14.24501
KUV_04284+0836	7.44101045416e-05	67.7839945511	8.70258021491	17.42853
KUV_04402+1455	0.000161052854571	70.7639551783	15.0068861079	15.62478
KUV_04482+1727	0.000379478063914	72.7736237703	17.5303486818	18.66657
KUV_05008+1218	0.00388221502705	75.9160204749	17.5206639608	22.36206
HE_0505-3833	0.000330955757066	76.7447567887	-38.4875587943	13.4441
HE_0510-4023	0.000171709678241	78.0756035202	-40.3261559953	14.23227
GALEX_J05138-1944	1.10225757905e-05	78.4509462894	-19.738314013	13.96713
KUV_05109+1739	0.000122024388669	78.4572943701	17.7009549059	14.14134
GALEX_J05179-3047	3.40438958197e-07	79.4858749286	-30.7968223349	12.79725
SDSSJ_052544.93+630726.0	0.000125762571778	81.4374856671	63.1238967599	17.87887
GALEX_J05396-2833	1.75358901224e-05	84.9130619185	-28.5582401956	13.25877
GALEX_J05487-5817	8.70529121865e-06	87.1889834812	-58.2897963727	13.97664
SDSSJ_060715.72+643007.6	0.000139270745469	91.8158080403	64.5020684282	15.708
SDSSJ_061533.24+830110.5	0.000327052133849	93.8883242819	83.0192566458	13.9062
