flat_counts,mcat_bg,bg_counts,flux_bgsub_err,cps_mcatbgsub,counts,mag_mcatbgsub,cps_err,mag_bgsub,cps_bgsub,detys,flux_bgsub,flux_err,mag_err_1,cps_bgsub_err,t1_data,bg,responses,t_mean,cps_mcatbgsub_err,mag_bgsub_err_1,mag_err_2,t0_data,racent,deccent,mag,exptime,bg_flat_counts,detxs,t0,t1,mag_mcatbgsub_err_2,flux,mag_mcatbgsub_err_1,flags,mag_bgsub_err_2,detrad,cps,flux_mcatbgsub_err,flux_mcatbgsub
1512.78642925,353.894821453,301.0,9.86044803774e-16,128.42356896,1388.0,14.8083881624,4.31013355055,14.8075223709,128.526017767,708.506103516,2.64763596599e-14,8.87887511413e-16,0.027562045145,4.78662526104,780745769.98,352.970325559,0.917738098465,780745764.97,4.7878110178,0.0397007177769,0.0282799886664,780745759.995,1.48658716241,-34.8847454848,14.5190511574,9.02397914326,274.532475434,284.691162109,780745759.995,780745769.995,0.0412515985645,3.45339898816e-14,0.0397414807248,32.0,0.0412076802282,329.351095341,167.640727581,9.86289069666e-16,2.64552552057e-14
1537.52383799,353.833221127,254.0,9.78306469248e-16,131.194528688,1414.0,14.7852106908,4.34598724767,14.7355405807,137.335801917,708.125732422,2.82911751949e-14,8.95273373019e-16,0.0273422012041,4.74906053033,780745779.99,298.424145994,0.919902863897,780745774.97,4.82019137262,0.0369101085821,0.0280485898861,780745769.995,1.48625944872,-34.8849691544,14.5012515586,9.02240839392,232.107669107,281.981292725,780745769.995,780745779.995,0.0406420811,3.51048075855e-14,0.0391754708235,32.0,0.0382091768734,329.954363886,170.411687308,9.92959422759e-16,2.70260729096e-14
1528.61196235,353.908731204,243.0,9.72210031801e-16,130.170631258,1390.0,14.7937174726,4.33244915468,14.7320870725,137.773334919,708.345703125,2.83813069934e-14,8.92484525864e-16,0.0274207918849,4.71946617379,780745789.98,285.299395363,0.909508070168,780745785.001,4.80789226057,0.0365693820617,0.028131300192,780745779.995,1.48652761236,-34.8847333907,14.5077947462,9.0243338286,221.899529727,279.380218506,780745779.995,780745789.995,0.0408613466741,3.4893884715e-14,0.039379155726,32.0,0.0378441603676,331.098481306,169.387789879,9.90425805678e-16,2.68151500391e-14
1565.72520658,353.824389539,259.0,9.86960293847e-16,134.324563201,1422.0,14.7596114075,4.38577280611,14.7147952378,139.985129979,709.736206055,2.88369367757e-14,9.03469198059e-16,0.0270979037435,4.79106938761,780745799.99,302.753719074,0.908355802423,780745795.135,4.85610454092,0.0365381663813,0.0277915651011,780745790.005,1.48672809982,-34.8849722999,14.4814902448,9.02218319688,235.475114835,277.876708984,780745789.995,780745799.995,0.0399786482499,3.57495946954e-14,0.0385586969148,32.0,0.0378107312207,332.942360702,173.541721822,1.00035753543e-15,2.76708600195e-14
1545.41374777,353.676681229,271.0,9.86011723482e-16,132.144820548,1408.0,14.7773746362,4.3590523408,14.7452762827,136.109828549,711.434082031,2.80386246811e-14,8.97964782204e-16,0.0272731862893,4.7864646771,780745809.99,317.918586556,0.911320141252,780745804.936,4.83217351471,0.0375252017137,0.0279759674279,780745799.995,1.48654750816,-34.8846898347,14.4952138263,9.0184167764,247.270011766,276.982177734,780745799.995,780745809.995,0.0404464940016,3.53005677088e-14,0.0389937148672,32.0,0.0388687204852,334.850073982,171.361979169,9.9542774403e-16,2.72218330329e-14
1498.76835845,353.671823856,282.0,9.7657561042e-16,126.974865976,1352.0,14.8207055923,4.29282239163,14.7975800229,129.708366747,713.588867188,2.67199235498e-14,8.84321412676e-16,0.0276890139649,4.74065830301,780745819.985,329.020313213,0.902548860501,780745814.965,4.77252002366,0.0389741661487,0.0284136746967,780745809.995,1.48638022397,-34.8850107094,14.5284745536,9.01829291803,255.904688054,277.321899414,780745809.995,780745819.995,0.0415955495948,3.42355570669e-14,0.0400606100891,32.0,0.0404254617261,336.731189508,166.192024597,9.83139124875e-16,2.6156822391e-14
1576.23692593,353.903653041,283.0,9.95996527586e-16,135.450531348,1414.0,14.7505482174,4.3994848645,14.7273148667,138.380231664,714.954223633,2.85063277229e-14,9.06293882087e-16,0.0270085128229,4.83493459993,780745829.99,327.465438727,0.897391378149,780745825.007,4.86839211044,0.0372873954835,0.0276975467748,780745820.0,1.48652980421,-34.8847139458,14.4744685585,9.0242043403,254.695341232,278.809082031,780745819.995,780745829.995,0.0397423348908,3.59815441335e-14,0.0383388276258,40.0,0.0386136370721,337.466148795,174.667689969,1.00288877475e-15,2.79028094576e-14
1568.70265534,353.972760217,276.0,9.92278705293e-16,134.581697612,1399.0,14.7575349945,4.38810082941,14.728937075,138.173630887,715.621826172,2.84637679627e-14,9.03948770858e-16,0.0270724932932,4.8168869189,780745839.99,321.552090785,0.892322436169,780745834.943,4.85801967043,0.0372051721229,0.0277648376391,780745830.0,1.48650529694,-34.8847088549,14.4798827149,9.02596650713,250.096070611,281.00112915,780745829.995,780745839.995,0.0399168721026,3.5802564384e-14,0.0385012284322,40.0,0.0385254669267,337.309751445,173.798856233,1.00075205211e-15,2.77238297081e-14
1567.61523082,354.180744114,286.0,9.94515741435e-16,134.359231924,1393.0,14.7593312188,4.38400373963,14.7408983752,136.659758816,715.666931152,2.81519103161e-14,9.03104770364e-16,0.0270817653804,4.82774631765,780745849.99,333.404064841,0.889191795248,780745845.017,4.85405640343,0.0376935969093,0.0277745901455,780745840.005,1.48580143003,-34.8850596238,14.4812733672,9.0312698974,259.314272654,283.326446533,780745839.995,780745849.995,0.0399509691699,3.57567364521e-14,0.0385329486838,32.0,0.0390494200408,336.538748886,173.576390544,9.99935619106e-16,2.76780017762e-14
1509.07742699,354.120026947,268.0,9.73499382183e-16,127.906201602,1353.0,14.812770995,4.30210888093,14.773717688,132.590657677,714.05670166,2.73136754815e-14,8.86234429472e-16,0.0275954687262,4.72572515623,780745859.985,311.820692424,0.897354509262,780745855.08,4.78029916872,0.0380235749524,0.0283151773902,780745849.995,1.4863569777,-34.8848399194,14.5224071023,9.02972166776,242.527205219,285.588409424,780745849.995,780745859.995,0.0413554384475,3.44274122059e-14,0.0398378474092,40.0,0.0394036775757,334.247848035,167.123360223,9.84741628756e-16,2.634867753e-14
